iter,theta,mu,d_inf,gap,factorizations
0,9.999999999999998e-01,3.454545454545455e-01,4.458172094906218e-16,1.900000000000000e+01,1
1,1.880798435155552e-16,8.636363636363639e-02,2.637276656118847e+00,-2.443526434418866e-01,1
2,1.773934269253468e-01,8.636363636363631e-02,1.259357132948056e+00,3.301031656299080e+00,2
3,-4.164572488203974e-02,4.801419150886871e-02,1.472052906153786e+00,-8.914261261852801e-01,2
4,1.197992516382760e-01,4.801419150886861e-02,6.350151037600312e-01,2.318726885648091e+00,3
5,3.547685675377051e-02,2.042402010692307e-02,9.671520324850862e-01,6.924613145570557e-01,3
6,4.132034521707916e-03,1.272653767960139e-02,1.181128614233962e+00,7.961828974139384e-02,3
7,3.090670057692669e-02,1.272653767960137e-02,5.496182974506338e-01,6.081309501845275e-01,4
8,1.094788643219888e-02,5.647400525786127e-03,7.778630825770146e-01,2.153009315061168e-01,4
9,1.316976489649337e-03,3.277980272756736e-03,1.074238261195370e+00,2.595894292823347e-02,4
10,7.944575440442211e-03,3.277980272756682e-03,9.007645281123935e-01,1.577028745283846e-01,5
11,3.618097708813306e-03,1.460090721764412e-03,4.742410694085806e-01,7.194804839940208e-02,5
12,4.608439017070734e-04,6.217722567903378e-04,1.035295587953093e+00,9.188553819115961e-03,5
13,1.612481321195028e-03,6.217722567903283e-04,4.102498696021457e-01,3.207986862109758e-02,6
14,5.926984678013384e-04,2.377807602142617e-04,4.586614538822540e-01,1.178991737499571e-02,6
15,1.499788555310034e-05,1.002125251382002e-04,1.061055578845170e+00,2.992567998186405e-04,6
16,2.581830944245925e-04,1.002125251382185e-04,3.484209001425155e-01,5.139277065418012e-03,7
17,1.049222679734645e-04,3.955506946022651e-05,3.591540545068776e-01,2.088474193007454e-03,7
18,7.573211347060548e-07,1.410226724921092e-05,1.012860257726704e+00,1.513617812710704e-05,7
19,3.623254890608073e-05,1.410226724928205e-05,3.043325934939036e-01,7.212933404616280e-04,8
20,1.502461049242653e-05,5.632436280694536e-06,3.330553534910906e-01,2.990918684366226e-04,8
21,1.320791137880894e-07,1.959992281759663e-06,1.055722575308258e+00,2.642642613350966e-06,8
22,-1.475895058672633e-08,1.934075888061653e-06,1.020494356908026e+00,-2.945475819353014e-07,8
23,-1.111416293345577e-08,1.936573984850875e-06,1.008803478450279e+00,-2.219865970034586e-07,8
24,-6.288808323030929e-09,1.938549260291861e-06,1.004082381623795e+00,-1.256280785023775e-07,8
25,-3.489823680336155e-09,1.939678596382233e-06,1.001914539759020e+00,-6.972165317339191e-08,8
26,-1.968332799167229e-09,1.940307934188327e-06,1.000924250365212e+00,-3.932927238709753e-08,8
27,-1.144159893150237e-09,1.940663625584714e-06,1.000482489676844e+00,-2.286519960352442e-08,8
28,-6.899278426509791e-10,1.940870638148927e-06,1.000251126463768e+00,-1.379064608187752e-08,8
29,-4.322412277971435e-10,1.940995583751861e-06,1.000130418194809e+00,-8.642168346375363e-09,8
30,-2.807099214949492e-10,1.941073929408353e-06,1.000090311742521e+00,-5.614277928569621e-09,8
31,-1.880610999895519e-10,1.941124852208362e-06,1.000067203854440e+00,-3.762723407334180e-09,8
32,-1.292020445600166e-10,1.941158996745334e-06,1.000049827319149e+00,-2.586280955930022e-09,8
33,-9.049296534304228e-11,1.941182475067275e-06,1.000036847554920e+00,-1.812482175521206e-09,8
34,-6.428462415722549e-11,1.941198934235160e-06,1.000027198058224e+00,-1.288513793668640e-09,8
35,-4.612688776693438e-11,1.941210638324142e-06,1.000020048651561e+00,-9.254615848891621e-10,8
36,-3.332622130210567e-11,1.941219046393780e-06,1.000014764385577e+00,-6.695008844190276e-10,8
37,-2.418706010221742e-11,1.941225129950350e-06,1.000010865424485e+00,-4.867450831362021e-10,8
38,-1.760314066858166e-11,1.941229553386547e-06,1.000007992153075e+00,-3.550806019657002e-10,8
39,-1.283020733577504e-11,1.941232780572219e-06,1.000005876616242e+00,-2.596290485525716e-10,8
40,-9.355155217938406e-12,1.941235140393866e-06,1.000004319970542e+00,-1.901321066056670e-10,8
41,-6.817655402496156e-12,1.941236868628788e-06,1.000003175084696e+00,-1.393838110522964e-10,8
42,-4.961053781771115e-12,1.941238135625479e-06,1.000002333314365e+00,-1.022525919594812e-10,8
43,-3.600814315328560e-12,1.941239065124949e-06,1.000001714551836e+00,-7.504826477606162e-11,8
44,-2.603343715404068e-12,1.941239747344366e-06,1.000001259792137e+00,-5.509898685582010e-11,8
45,-1.871421436218476e-12,1.941240248223989e-06,1.000000925606316e+00,-4.046111144425431e-11,8
46,-1.334184243985457e-12,1.941240616041342e-06,1.000000680046762e+00,-2.971616960205196e-11,8
47,-9.397075950435714e-13,1.941240886182437e-06,1.000000499620832e+00,-2.182671603948982e-11,8
48,-6.500095396883587e-13,1.941241084603943e-06,1.000000367057943e+00,-1.603285614080324e-11,8
49,-4.372397464907598e-13,1.941241230355461e-06,1.000000269664158e+00,-1.177745170811116e-11,8
50,-2.809490776472103e-13,1.941241337422276e-06,1.000000198110689e+00,-8.651742828560093e-12,8
51,-1.661376258256637e-13,1.941241416073984e-06,1.000000145542487e+00,-6.355705512665205e-12,8
52,-8.182559828500150e-14,1.941241473852854e-06,1.000000106922642e+00,-4.669056279300345e-12,8
53,-1.988562463113668e-14,1.941241516298674e-06,1.000000078550358e+00,-3.430029589350514e-12,8
54,2.564856346668666e-14,1.941241547480681e-06,1.000000057706620e+00,-2.519817660735432e-12,8
55,5.908755130683353e-14,1.941241570388072e-06,1.000000042393807e+00,-1.851150024825658e-12,8
56,8.363813549940835e-14,1.941241587216687e-06,1.000000031144310e+00,-1.359924393690322e-12,8
57,1.016705570170970e-13,1.941241599579622e-06,1.000000022879930e+00,-9.990545446047355e-13,8
