iter,theta,mu,d_inf,gap,factorizations
0,1.000000000000031e+00,1.860465116279070e-01,4.988126753466639e-14,1.600000000000000e+01,1
1,2.920639984144661e-14,4.651162790697945e-02,1.608829020944719e+00,-9.500234552373144e-04,1
2,2.427544902789447e-01,4.651162790697945e-02,3.551065162521910e-01,3.877523581560180e+00,2
3,3.274275785119846e-02,1.499458568041080e-02,1.251410541741619e+00,5.237414593953653e-01,2
4,-1.034104278244804e-03,1.120288678465228e-02,1.144535716376625e+00,-1.757977273021438e-02,2
5,5.409983323088995e-02,1.120288678465229e-02,6.641088360604988e-01,8.773886015290029e-01,3
6,2.156539070508105e-02,4.508023836014771e-03,9.502172033162197e-01,3.412179747869928e-01,3
7,7.816513917320661e-04,1.917338506398477e-03,1.367019649664062e+00,1.044111157100508e-02,3
8,8.530741335544299e-03,1.917338506398468e-03,7.999633021242536e-01,1.418542218064205e-01,4
9,3.615201207796833e-03,8.720500143287061e-04,9.290485796599842e-01,5.520233235453041e-02,4
10,1.368261230914542e-04,4.702913964076844e-04,1.354922511583200e+00,-1.448495496260555e-04,4
11,1.885807650661103e-03,4.702913964076830e-04,9.844234521809041e-01,3.058543955053104e-02,5
12,1.106849594335733e-03,2.386249471665946e-04,7.816261515378790e-01,1.687110411179754e-02,5
13,2.591057832426480e-04,1.135932957876251e-04,1.328516384678383e+00,3.947521626846589e-03,5
14,5.666709304663631e-04,1.135932957876241e-04,7.397505301191594e-01,8.334405769804713e-03,6
15,2.354165860931420e-04,5.051149782383481e-05,6.975689107963386e-01,3.752211342064063e-03,6
16,1.740927780868848e-05,2.267868386505345e-05,1.695230999040941e+00,2.540092099465017e-04,6
17,-1.748026610117503e-05,2.025570082402339e-05,1.372313749610938e+00,-3.422459185514568e-04,6
18,8.791323048107793e-05,2.025570082402343e-05,1.177044722519754e+00,1.335803273658509e-03,7
19,4.328454311410497e-05,1.045131079368355e-05,7.147583056313023e-01,7.028971666692748e-04,7
20,7.407986094696567e-06,5.221406693608816e-06,1.120358399366746e+00,1.231154686832937e-04,7
21,2.268936877641751e-05,5.221406693603475e-06,1.002404742501059e+00,3.635392284355206e-04,8
22,1.170239716647569e-05,2.487782627370490e-06,4.829284950958813e-01,1.944154144455784e-04,8
23,1.512048005954802e-06,9.736774044681346e-07,1.617462045590075e+00,2.529015876221549e-05,8
24,3.059148123810363e-08,7.882029253515610e-07,1.366658704256076e+00,2.236174876068918e-07,8
25,-1.479376942473924e-07,7.767816980188187e-07,1.240935650532929e+00,-2.757082206075891e-06,8
26,-1.501254934217497e-07,7.887709371301450e-07,1.130390043978082e+00,-2.734862691428308e-06,8
27,-1.056229398621367e-07,8.030783689244589e-07,1.078428605865455e+00,-1.929981162202213e-06,8
28,-6.487086616844371e-08,8.136322402296035e-07,1.059238648300320e+00,-1.205836989244622e-06,8
29,-3.786496559438171e-08,8.203269148596385e-07,1.047799113843983e+00,-7.277746944971727e-07,8
30,-2.190818268035561e-08,8.243824681940221e-07,1.040810541167217e+00,-4.448289026162211e-07,8
31,-1.293589382528040e-08,8.268532394534543e-07,1.036301410190095e+00,-2.846833557102201e-07,8
32,-8.037843871645096e-09,8.284211357068672e-07,1.033172659696383e+00,-1.961180677095224e-07,8
33,-5.463142421847172e-09,8.294888853240843e-07,1.030832184469941e+00,-1.484330928975901e-07,8
34,-4.215793376864782e-09,8.302882389024249e-07,1.028963798761951e+00,-1.241734049804255e-07,8
35,-3.731887383883424e-09,8.309525922255955e-07,1.027396668585209e+00,-1.134453463722917e-07,8
36,-3.686187454943332e-09,8.315591727596221e-07,1.026035791191466e+00,-1.105346608605041e-07,8
37,-3.887072769769196e-09,8.321525993961381e-07,1.024826041613794e+00,-1.120713906065357e-07,8
38,-4.220326154800604e-09,8.327581930630574e-07,1.023733707879220e+00,-1.160455232949152e-07,8
39,-4.617961660431215e-09,8.333897404975531e-07,1.022736918983971e+00,-1.212592369051436e-07,8
40,-5.040005540236924e-09,8.340541499728740e-07,1.021820587791681e+00,-1.270061733962472e-07,8
41,-5.463437470142109e-09,8.347542765386766e-07,1.020973678386122e+00,-1.328769064790080e-07,8
42,-5.875399055031498e-09,8.354906318448576e-07,1.020187694297604e+00,-1.386397951003398e-07,8
43,-6.269055921525177e-09,8.362624085309541e-07,1.019455819936200e+00,-1.441686373828300e-07,8
44,-6.641114827915083e-09,8.370680875377956e-07,1.018772416636841e+00,-1.493993904714072e-07,8
45,-6.990352442865996e-09,8.379057956231417e-07,1.018132713949872e+00,-1.543045637131019e-07,8
46,-7.316745665017308e-09,8.387735150326568e-07,1.017532610441545e+00,-1.588780872152108e-07,8
47,-7.620954741299303e-09,8.396692058357893e-07,1.016968538049676e+00,-1.631262924706406e-07,8
48,-7.904011557747442e-09,8.405908762537064e-07,1.016437364862823e+00,-1.670624550099682e-07,8
49,-8.167129771002816e-09,8.415366215696536e-07,1.015936322491552e+00,-1.707034507263464e-07,8
50,-8.411589262844257e-09,8.425046438361331e-07,1.015462950029863e+00,-1.740677004637945e-07,8
51,3.815564926290728e-06,8.425046438365845e-07,9.113173249458805e-01,6.307772842636421e-05,9
52,1.736140845305109e-06,3.597214762865421e-07,5.715746352361871e-01,2.886603047576775e-05,9
53,1.767447007163891e-07,1.347629111260616e-07,1.094929532026367e+00,2.997260173499646e-06,9
54,6.482030359926466e-07,1.347629111263933e-07,4.642229277959080e-01,1.078441192491248e-05,10
55,2.289750179356317e-07,5.192683108962639e-08,6.407742098686765e-01,3.791797057644973e-06,10
56,-9.397842070919624e-10,2.327078880489077e-08,1.312052472204980e+00,-2.473398334752203e-08,10
57,-1.554734904381959e-08,2.289955381123957e-08,1.241412229012682e+00,-2.700675090211033e-07,10
58,-1.202274828663923e-08,2.432085529583440e-08,1.152643791070245e+00,-2.078875696389558e-07,10
59,-8.881036616120799e-09,2.546510241099606e-08,1.105591559322968e+00,-1.533798034078309e-07,10
60,-6.798609192727312e-09,2.632339854418245e-08,1.079501192952299e+00,-1.173960605527327e-07,10
61,-5.550647424885194e-09,2.698508209320945e-08,1.064029396513956e+00,-9.584865222406720e-08,10
62,-4.825151388388291e-09,2.752737769912985e-08,1.054125405634823e+00,-8.330611522982244e-08,10
63,-4.388412969077273e-09,2.799998626799467e-08,1.047236750342918e+00,-7.573423311696207e-08,10
64,-4.098770454823904e-09,2.843063524752441e-08,1.042065649881433e+00,-7.069622410991510e-08,10
65,-3.881428380434453e-09,2.883346270203265e-08,1.037951729509313e+00,-6.690755088317310e-08,10
66,-3.701189626983788e-09,2.921538489457279e-08,1.034551635953539e+00,-6.376378255852531e-08,10
67,-3.543052631104045e-09,2.957992175894231e-08,1.031675465796100e+00,-6.100671008596359e-08,10
68,-3.400933541963866e-09,2.992915650083677e-08,1.029206959389540e+00,-5.853089119707946e-08,10
69,-3.272084881929855e-09,3.026459958065078e-08,1.027066570554775e+00,-5.628810940106222e-08,10
70,-3.154773342913840e-09,3.058750891232431e-08,1.025195071231991e+00,-5.424767583671448e-08,10
71,-3.047525787072877e-09,3.089898426933985e-08,1.023546253325849e+00,-5.238353987910058e-08,10
72,-2.948989152250514e-09,3.119998920098048e-08,1.022083348736639e+00,-5.067187793877651e-08,10
73,-2.857958868895518e-09,3.149136035679026e-08,1.020776891229892e+00,-4.909154606497475e-08,10
74,1.225133806073336e-07,3.149136035657501e-08,7.264276738638172e-01,2.075732311126625e-06,11
75,6.598836818106927e-08,1.643342566074558e-08,9.180880479340008e-01,1.117705352553384e-06,11
76,2.256594465898957e-08,8.209308476484021e-09,1.263936315067801e+00,3.844031277611576e-07,11
77,4.399899593678949e-09,5.240477644704869e-09,1.142812016570478e+00,7.428378110435626e-08,11
78,-3.895908871370069e-09,4.568426818799359e-09,1.212219525796151e+00,-6.703263811912489e-08,11
79,-2.572218850786565e-09,4.927965906205379e-09,1.128880100208125e+00,-4.409013789341503e-08,11
80,-1.624702215786594e-09,5.175544905387179e-09,1.077087293655189e+00,-2.783595040486951e-08,11
81,-1.297942841472676e-09,5.332766798234830e-09,1.059537150481218e+00,-2.223449294863386e-08,11
82,-1.186446991978407e-09,5.458605142967549e-09,1.052925549327187e+00,-2.031632719455752e-08,11
83,-1.116544987914629e-09,5.573951042972136e-09,1.048548696405160e+00,-1.911044755211709e-08,11
84,-1.050402377275652e-09,5.682776372789934e-09,1.044599937990468e+00,-1.797094775646717e-08,11
85,-9.870468860277937e-10,5.785360104340457e-09,1.040997844103694e+00,-1.688113214233897e-08,11
86,-9.288580840503200e-10,5.881909198982340e-09,1.037804354533923e+00,-1.588121208319225e-08,11
87,-8.762867982130290e-10,5.972883841208271e-09,1.035000033663774e+00,-1.497847777337160e-08,11
88,-8.287655700340887e-10,6.058801969048624e-09,1.032529386938136e+00,-1.416293934817791e-08,11
89,-7.855902953804375e-10,6.140134785393993e-09,1.030338268645162e+00,-1.342235846468603e-08,11
90,-7.461766907504983e-10,6.217290533505714e-09,1.028383028025093e+00,-1.274660472816751e-08,11
91,-7.100612597152049e-10,6.290624539095755e-09,1.026629167436472e+00,-1.212764428496790e-08,11
92,-6.768609371272573e-10,6.360449869469361e-09,1.025048705564691e+00,-1.155884630601482e-08,11
93,-6.462498440277775e-10,6.427044412841755e-09,1.023618501967609e+00,-1.103457301664677e-08,11
94,-6.179462577832609e-10,6.490655871984626e-09,1.022319176221642e+00,-1.054995975739178e-08,11
95,-5.917069107997890e-10,6.551505684970851e-09,1.021134442154791e+00,-1.010080684487331e-08,11
96,-5.673202140762618e-10,6.609792461017203e-09,1.020050508115742e+00,-9.683467254266739e-09,11
97,-5.446027869845874e-10,6.665694868431438e-09,1.019055676839268e+00,-9.294777616949751e-09,11
98,-5.233932303773064e-10,6.719374196667369e-09,1.018139909320262e+00,-8.931961345614464e-09,11
99,-5.035508604710728e-10,6.770976412763217e-09,1.017294610991420e+00,-8.592594939625652e-09,11
100,-4.849510238853106e-10,6.820634062706900e-09,1.016512334042411e+00,-8.274535671321938e-09,11
101,-4.674843340426467e-10,6.868467785208058e-09,1.015786643772830e+00,-7.975900090881870e-09,11
102,-4.510529791197587e-10,6.914587723949454e-09,1.015111906219786e+00,-7.695008505948390e-09,11
103,-4.355702542924136e-10,6.959094636657136e-09,1.014483202818994e+00,-7.430371406065666e-09,11
104,-4.209590108867030e-10,7.002080939246721e-09,1.013896221075377e+00,-7.180662575778012e-09,11
105,-4.071498722825999e-10,7.043631605127924e-09,1.013347148555510e+00,-6.944691118424422e-09,11
106,-3.940804837474692e-10,7.083824911162662e-09,1.012832610008557e+00,-6.721387625464956e-09,11
107,-3.816953645327381e-10,7.122733110308870e-09,1.012349630349629e+00,-6.509797796465426e-09,11
108,-3.699436206060924e-10,7.160423072626492e-09,1.011895533804630e+00,-6.309049961366566e-09,11
109,-3.587796500052065e-10,7.196956742733630e-09,1.011467944824293e+00,-6.118361774864828e-09,11
110,-3.481620870342905e-10,7.232391639465886e-09,1.011064735330724e+00,-5.937023630130957e-09,11
111,-3.380533391434532e-10,7.266781262355013e-09,1.010683994195207e+00,-5.764390645529219e-09,11
112,-3.284188379448610e-10,7.300175454051342e-09,1.010323990378138e+00,-5.599871428866392e-09,11
113,-3.192275759337935e-10,7.332620699639301e-09,1.009983178403777e+00,-5.442933457574795e-09,11
114,-3.104508681583719e-10,7.364160458665186e-09,1.009660149755920e+00,-5.293085224616075e-09,11
115,-3.020623819803007e-10,7.394835395095217e-09,1.009353625715953e+00,-5.149875952727769e-09,11
116,-2.940379492262153e-10,7.424683606744494e-09,1.009062444381200e+00,-5.012892090304219e-09,11
117,-2.863557013602405e-10,7.453740835333147e-09,1.008785558586977e+00,-4.881757981033926e-09,11
118,-2.789950676941862e-10,7.482040681180232e-09,1.008521999823973e+00,-4.756121777136220e-09,11
119,-2.719370836358187e-10,7.509614736958101e-09,1.008270883175668e+00,-4.635659345195569e-09,11
120,-2.651645306374146e-10,7.536492744659943e-09,1.008031407466288e+00,-4.520075287117697e-09,11
121,-2.586613193184250e-10,7.562702758942580e-09,1.007802833009531e+00,-4.409093959016913e-09,11
122,-2.524122401283477e-10,7.588271258824142e-09,1.007584471121629e+00,-4.302456032576167e-09,11
123,-2.464035592644939e-10,7.613223239827355e-09,1.007375699332667e+00,-4.199926178708541e-09,11
124,-2.406226647941576e-10,7.637582350956028e-09,1.007175948276709e+00,-4.101287457031027e-09,11
125,-2.350570736485860e-10,7.661370999386205e-09,1.006984670118509e+00,-4.006327853554106e-09,11
126,-2.296960550153437e-10,7.684610377366551e-09,1.006801384890463e+00,-3.914862374914247e-09,11
127,-2.245287665336231e-10,7.707320617412184e-09,1.006625623721418e+00,-3.826706848333954e-09,11
128,-2.195457343400842e-10,7.729520795743638e-09,1.006456971026393e+00,-3.741698448907793e-09,11
129,-2.147379456902041e-10,7.751229054918292e-09,1.006295036451580e+00,-3.659682513576648e-09,11
130,-2.100964433798302e-10,7.772462650105488e-09,1.006139441974981e+00,-3.580507227099879e-09,11
131,-2.056136319961134e-10,7.793237964684747e-09,1.005989858957559e+00,-3.504041577573019e-09,11
132,-2.012817474215949e-10,7.813570630077285e-09,1.005845962676539e+00,-3.430153536613422e-09,11
133,-1.970938065309581e-10,7.833475519092239e-09,1.005707459088702e+00,-3.358723601437463e-09,11
134,-1.930433060351653e-10,7.852966817920850e-09,1.005574075292594e+00,-3.289640171775995e-09,11
135,-1.891238604958467e-10,7.872058071368546e-09,1.005445548517771e+00,-3.222794505677209e-09,11
136,-1.853297965948028e-10,7.890762198893321e-09,1.005321642519813e+00,-3.158089033153226e-09,11
137,-1.816552334536066e-10,7.909091558932598e-09,1.005202120789970e+00,-3.095424305775445e-09,11
138,-1.780953667467707e-10,7.927057937563523e-09,1.005086782662554e+00,-3.034717073484191e-09,11
139,-1.746448861915042e-10,7.944672642088358e-09,1.004975417840932e+00,-2.975877627944451e-09,11
140,-1.712996730444774e-10,7.961946463189490e-09,1.004867854138994e+00,-2.918834015679885e-09,11
141,-1.680547413887192e-10,7.978889777626708e-09,1.004763898879415e+00,-2.863502595809816e-09,11
142,-1.649060301477011e-10,7.995512480112040e-09,1.004663389239558e+00,-2.809813991973116e-09,11
143,-1.618499649524356e-10,8.011824065835122e-09,1.004566179454323e+00,-2.757706057261753e-09,11
144,-1.588825013652901e-10,8.027833672152793e-09,1.004472113722176e+00,-2.707110365410914e-09,11
