iter,theta,mu,d_inf,gap,factorizations
0,1.000000000000031e+00,1.860465116279070e-01,4.988126753466639e-14,1.600000000000000e+01,1
1,2.920639984144661e-14,4.651162790697945e-02,1.608829020944719e+00,-9.500234552373144e-04,1
2,2.427544902789447e-01,4.651162790697945e-02,3.551065162521910e-01,3.877523581560180e+00,2
3,3.274275785119846e-02,1.499458568041080e-02,1.251410541741619e+00,5.237414593953653e-01,2
4,-1.034104278244804e-03,1.120288678465228e-02,1.144535716376625e+00,-1.757977273021438e-02,2
5,5.409983323088995e-02,1.120288678465229e-02,6.641088360604988e-01,8.773886015290029e-01,3
6,2.156539070508105e-02,4.508023836014771e-03,9.502172033162197e-01,3.412179747869928e-01,3
7,7.816513917320661e-04,1.917338506398477e-03,1.367019649664062e+00,1.044111157100508e-02,3
8,8.530741335544299e-03,1.917338506398468e-03,7.999633021242536e-01,1.418542218064205e-01,4
9,3.615201207796833e-03,8.720500143287061e-04,9.290485796599842e-01,5.520233235453041e-02,4
10,1.368261230914542e-04,4.702913964076844e-04,1.354922511583200e+00,-1.448495496260555e-04,4
11,1.885807650661103e-03,4.702913964076830e-04,9.844234521809041e-01,3.058543955053104e-02,5
12,1.106849594335733e-03,2.386249471665946e-04,7.816261515378790e-01,1.687110411179754e-02,5
13,2.591057832426480e-04,1.135932957876251e-04,1.328516384678383e+00,3.947521626846589e-03,5
14,5.666709304663631e-04,1.135932957876241e-04,7.397505301191594e-01,8.334405769804713e-03,6
15,2.354165860931420e-04,5.051149782383481e-05,6.975689107963386e-01,3.752211342064063e-03,6
16,1.740927780868848e-05,2.267868386505345e-05,1.695230999040941e+00,2.540092099465017e-04,6
17,-1.748026610117503e-05,2.025570082402339e-05,1.372313749610938e+00,-3.422459185514568e-04,6
18,8.791323048107793e-05,2.025570082402343e-05,1.177044722519754e+00,1.335803273658509e-03,7
19,4.328454311410497e-05,1.045131079368355e-05,7.147583056313023e-01,7.028971666692748e-04,7
20,7.407986094696567e-06,5.221406693608816e-06,1.120358399366746e+00,1.231154686832937e-04,7
21,9.937615286323936e-07,4.395763881421013e-06,1.628433719660373e+00,1.374997612554039e-05,7
22,-2.950622609365420e-07,4.278639856481379e-06,1.766869978520266e+00,-6.749068554995027e-06,7
23,1.703641144474477e-05,4.278639856484780e-06,1.268950864565586e+00,2.732988602736608e-04,8
24,7.921832239338235e-06,2.289667179064123e-06,7.649446596444666e-01,1.305472616699239e-04,8
25,1.355113537660917e-06,1.375723056305563e-06,1.293651644253157e+00,2.276733229420618e-05,8
26,6.067350576765710e-06,1.375723056306511e-06,1.858337159814013e+00,9.619203979616727e-05,9
27,2.880055760867131e-06,6.029827222713871e-07,4.812959524841059e-01,4.724031553523846e-05,9
28,3.975088380874546e-07,2.440578467127072e-07,1.698061404444316e+00,6.528094574379130e-06,9
29,-5.569913541953716e-08,1.915263287164551e-07,1.408171327985404e+00,-1.099572884014638e-06,9
30,-1.641177545520678e-07,1.913965726679095e-07,1.272131690572947e+00,-2.895783916670491e-06,9
31,-1.382581219597463e-07,2.063878822708702e-07,1.167295608545184e+00,-2.408578579040331e-06,9
32,9.051426289042878e-07,2.063878822722034e-07,8.530500906081426e-01,1.491842532076739e-05,10
33,4.179421410976108e-07,9.483888530353623e-08,5.622138337500669e-01,6.979390765583472e-06,10
34,6.883247920361376e-08,4.275237129468288e-08,1.055684533661181e+00,1.161674016822200e-06,10
35,7.963658079492367e-09,3.535153270079182e-08,1.168464676192392e+00,1.275495437416412e-07,10
36,-5.607538158981170e-09,3.449458834682040e-08,1.101259112710638e+00,-1.024141858472008e-07,10
37,-9.320925142702884e-09,3.502477536341165e-08,1.093046388011386e+00,-1.642744069394069e-07,10
38,-9.738215268109585e-09,3.593081782415029e-08,1.079016789727530e+00,-1.702941780493436e-07,10
39,-9.114170326317525e-09,3.688398686351344e-08,1.066914577574876e+00,-1.589072877060123e-07,10
40,-8.320897140909733e-09,3.777975751024326e-08,1.057683129758694e+00,-1.448833035838905e-07,10
41,-7.643280091609240e-09,3.859997178631573e-08,1.050775449572547e+00,-1.329853809518098e-07,10
42,-7.127080524495423e-09,3.935505924274721e-08,1.045499895842779e+00,-1.239285334049671e-07,10
43,-6.739158263121713e-09,4.006033307497439e-08,1.041319371134588e+00,-1.171093376273871e-07,10
44,-6.434667724511208e-09,4.072806160290934e-08,1.037876609236605e+00,-1.117430967448738e-07,10
45,-6.179447323252532e-09,4.136622115199836e-08,1.034951443232491e+00,-1.072377592353984e-07,10
46,-5.953085575155852e-09,4.197950004515453e-08,1.032412009538442e+00,-1.032408828195785e-07,10
47,-5.745441908985908e-09,4.257062732341036e-08,1.030177676290879e+00,-9.957730632554644e-08,10
48,-5.552305658564230e-09,4.314136888251662e-08,1.028195570595647e+00,-9.617369865190759e-08,10
49,-5.372166759646297e-09,4.369310092021809e-08,1.026427481579754e+00,-9.300294853904658e-08,10
50,-5.204363640090080e-09,4.422706823592582e-08,1.024843289317886e+00,-9.005245991631878e-08,10
51,-5.048263466859320e-09,4.474446225994239e-08,1.023417958032066e+00,-8.731019634661703e-08,10
52,-4.903038090784237e-09,4.524641999277613e-08,1.022130224808820e+00,-8.476091142550509e-08,10
53,-4.767705508640354e-09,4.573400215536622e-08,1.020961973631421e+00,-8.238687983206227e-08,10
54,-4.641241180897818e-09,4.620817630873828e-08,1.019897825653773e+00,-8.016979885459739e-08,10
55,-4.522671612813719e-09,4.666981155569469e-08,1.018924775292907e+00,-7.809237139289846e-08,10
56,-4.411126586367686e-09,4.711968285984692e-08,1.018031837081793e+00,-7.613917224911684e-08,10
57,1.559588668650347e-07,4.711968286003445e-08,1.042527931151267e+00,2.628108836808745e-06,11
58,9.662484464761882e-08,2.837291133441660e-08,8.003876427171601e-01,1.636434366885376e-06,11
59,4.693834981554288e-08,1.711997604804544e-08,1.157705060833171e+00,7.993338359782741e-07,11
60,1.774776139563335e-08,1.135525487123037e-08,1.168615828270125e+00,3.015801588336662e-07,11
61,-3.480715593438227e-09,8.682904189321861e-09,1.210071078442235e+00,-6.163107080357404e-08,11
62,-4.748682519099776e-09,8.926061283225804e-09,1.564972881975256e+00,-8.210343133941466e-08,11
63,-2.744817966807545e-09,9.369884672344765e-09,1.147824668473856e+00,-4.732188734496607e-08,11
64,-1.836676821919223e-09,9.630518211271213e-09,1.070286661507061e+00,-3.166210643104429e-08,11
65,-1.645259215110831e-09,9.805029015016036e-09,1.063098184907428e+00,-2.834618961022335e-08,11
66,-1.626052615730618e-09,9.962291533341595e-09,1.062807641368735e+00,-2.798602167231471e-08,11
67,-1.593708411831743e-09,1.011882008592502e-08,1.061076182410415e+00,-2.740217357498543e-08,11
68,-1.535413798300836e-09,1.027302552067543e-08,1.057991338190681e+00,-2.637816332194670e-08,11
69,-1.469438399999414e-09,1.042213549227658e-08,1.054593718431904e+00,-2.522762213437905e-08,11
70,-1.405719362923050e-09,1.056523862403632e-08,1.051350116155823e+00,-2.411986358923536e-08,11
71,-1.346288807658054e-09,1.070244531285951e-08,1.048348919203135e+00,-2.308866009646793e-08,11
72,-1.290632752858032e-09,1.083409499552841e-08,1.045570370068890e+00,-2.212447891841922e-08,11
73,-1.238138196919640e-09,1.096049646808074e-08,1.042989973744278e+00,-2.121633445081027e-08,11
74,-1.188504874150346e-09,1.108191265441021e-08,1.040593486355300e+00,-2.035873171795323e-08,11
75,-1.141588693453288e-09,1.119858776793019e-08,1.038370731419693e+00,-1.954892867699025e-08,11
76,-1.097267554002014e-09,1.131076006261062e-08,1.036311195352844e+00,-1.878461060374688e-08,11
77,-1.055403039065598e-09,1.141866200727008e-08,1.034403330274349e+00,-1.806322728807357e-08,11
78,-1.015846594145617e-09,1.152251721431890e-08,1.032635274685425e+00,-1.738209163436667e-08,11
79,-9.784516321036465e-10,1.162253836268974e-08,1.030995559467727e+00,-1.673857442594295e-08,11
80,-9.430782173188179e-10,1.171892655893505e-08,1.029473406592500e+00,-1.613018482862454e-08,11
81,-9.095952595511108e-10,1.181187139436826e-08,1.028058859403627e+00,-1.555459846618105e-08,11
82,-8.778797594480662e-10,1.190155133430287e-08,1.026742767165139e+00,-1.500964457342575e-08,11
83,-8.478170356202431e-10,1.198813416014595e-08,1.025516776203340e+00,-1.449330372086568e-08,11
84,-8.192998478283255e-10,1.207177749400450e-08,1.024373269937331e+00,-1.400369404389161e-08,11
85,-7.922282428664041e-10,1.215262931701985e-08,1.023305325003750e+00,-1.353906644304418e-08,11
86,-7.665097280587002e-10,1.223082851630108e-08,1.022306673933668e+00,-1.309780300578407e-08,11
87,-7.420578564248899e-10,1.230650546636487e-08,1.021371618710849e+00,-1.267839734673652e-08,11
88,-7.187928230165115e-10,1.237978253131600e-08,1.020495008636779e+00,-1.227945864874136e-08,11
89,-6.966402387913943e-10,1.245077461715847e-08,1.019672164849966e+00,-1.189969403198057e-08,11
90,-6.755313138438958e-10,1.251958964361308e-08,1.018898851239164e+00,-1.153790816181769e-08,11
91,-6.554022591588346e-10,1.258632903060915e-08,1.018171224687340e+00,-1.119299330193600e-08,11
92,-6.361934306172925e-10,1.265108814091575e-08,1.017485782050775e+00,-1.086391709058874e-08,11
93,-6.178500154054278e-10,1.271395666315180e-08,1.016839354539861e+00,-1.054972874291663e-08,11
94,-6.003207311909265e-10,1.277501903950526e-08,1.016229047632284e+00,-1.024954103618795e-08,11
95,-5.835579188651458e-10,1.283435479657737e-08,1.015652223915246e+00,-9.962530116422704e-09,11
96,-5.675174464976842e-10,1.289203888105852e-08,1.015106482567628e+00,-9.687932662981732e-09,11
97,-5.521580097666924e-10,1.294814198388083e-08,1.014589623982700e+00,-9.425035765089433e-09,11
98,-5.374413045602912e-10,1.300273080986115e-08,1.014099640859888e+00,-9.173177981451205e-09,11
99,-5.233316552627086e-10,1.305586835682190e-08,1.013634695504094e+00,-8.931743391741605e-09,11
100,-5.097955196511053e-10,1.310761416308023e-08,1.013193095592769e+00,-8.700154515459512e-09,11
101,-4.968021280543092e-10,1.315802451630886e-08,1.012773301776820e+00,-8.477879427505274e-09,11
102,-4.843220482994563e-10,1.320715270552316e-08,1.012373880598606e+00,-8.264412633888818e-09,11
103,-4.723283043245028e-10,1.325504916403312e-08,1.011993526974107e+00,-8.059288925822144e-09,11
104,-4.607957714566732e-10,1.330176169399774e-08,1.011631041030581e+00,-7.862074385742429e-09,11
105,-4.497002543380088e-10,1.334733564006334e-08,1.011285298225505e+00,-7.672354313412174e-09,11
106,-4.390196410692341e-10,1.339181399412152e-08,1.010955274310389e+00,-7.489747860821060e-09,11
107,-4.287331879685384e-10,1.343523758568940e-08,1.010640021744780e+00,-7.313897717410045e-09,11
108,-4.188213441766406e-10,1.347764521325667e-08,1.010338661034709e+00,-7.144467474791985e-09,11
109,-4.092655984790854e-10,1.351907376100493e-08,1.010050373102862e+00,-6.981139452016356e-09,11
110,-4.000486073100489e-10,1.355955830348770e-08,1.009774399390267e+00,-6.823616125037725e-09,11
111,-3.911544607238166e-10,1.359913221906589e-08,1.009510045265640e+00,-6.671622921972335e-09,11
112,-3.825677320200119e-10,1.363782731992808e-08,1.009256653454136e+00,-6.524895362222473e-09,11
113,-3.742741498927910e-10,1.367567390793679e-08,1.009013618598607e+00,-6.383187981891764e-09,11
114,-3.662601179985466e-10,1.371270088252348e-08,1.008780373000832e+00,-6.246267579571763e-09,11
115,-3.585126806625550e-10,1.374893580970053e-08,1.008556383949532e+00,-6.113912683815730e-09,11
116,-3.510203094603085e-10,1.378440498822746e-08,1.008341171313047e+00,-5.985923599922411e-09,11
117,-3.437712463592479e-10,1.381913357420497e-08,1.008134265063079e+00,-5.862099876550634e-09,11
118,-3.367550362898261e-10,1.385314557521665e-08,1.007935241608645e+00,-5.742261217076856e-09,11
119,-3.299614443416969e-10,1.388646396588611e-08,1.007743695964864e+00,-5.626232362953480e-09,11
120,-3.233807988785688e-10,1.391911071591151e-08,1.007559249001273e+00,-5.513847834809130e-09,11
121,-3.170040754989261e-10,1.395110684572584e-08,1.007381548391560e+00,-5.404952853590411e-09,11
122,-3.108229195449430e-10,1.398247248760275e-08,1.007210268156917e+00,-5.299403322291410e-09,11
123,-3.048290048972437e-10,1.401322694674313e-08,1.007045092364171e+00,-5.197057047734315e-09,11
124,-2.990145611430812e-10,1.404338871154321e-08,1.006885727084371e+00,-5.097781149178023e-09,11
125,-2.933725710839021e-10,1.407297550692244e-08,1.006731904262161e+00,-5.001454384630394e-09,11
126,-2.878956550107941e-10,1.410200436119920e-08,1.006583354619984e+00,-4.907951779698792e-09,11
127,-2.825778022087501e-10,1.413049158386811e-08,1.006439848010070e+00,-4.817168484267539e-09,11
128,-2.774122510210782e-10,1.415845288182480e-08,1.006301142856690e+00,-4.728990191530090e-09,11
129,-2.723934115850503e-10,1.418590330402540e-08,1.006167030904656e+00,-4.643320075070565e-09,11
130,-2.675153790125061e-10,1.421285734248161e-08,1.006037301883565e+00,-4.560057764237360e-09,11
131,-2.627729801895245e-10,1.423932891130089e-08,1.005911767576215e+00,-4.479114042399888e-09,11
132,-2.581609266618940e-10,1.426533141104985e-08,1.005790241659177e+00,-4.400398840336173e-09,11
133,-2.536744673112958e-10,1.429087772347809e-08,1.005672554572252e+00,-4.323830441510999e-09,11
134,-2.493089962267199e-10,1.431598025968968e-08,1.005558544036262e+00,-4.249329781730522e-09,11
135,-2.450597418244616e-10,1.434065097525674e-08,1.005448047686344e+00,-4.176816273368097e-09,11
136,-2.409230642268054e-10,1.436490136113406e-08,1.005340932565521e+00,-4.106225861663025e-09,11
137,-2.368943388538588e-10,1.438874253937325e-08,1.005237046329059e+00,-4.037481043807693e-09,11
138,-2.329701465930413e-10,1.441218518485874e-08,1.005136267180923e+00,-3.970522131481420e-09,11
139,-2.291465889946659e-10,1.443523962851345e-08,1.005038465157399e+00,-3.905282974713818e-09,11
140,-2.254203149062243e-10,1.445791581960879e-08,1.004943525288106e+00,-3.841705742029718e-09,11
141,-2.217878507043652e-10,1.448022337388459e-08,1.004851332258924e+00,-3.779731281962579e-09,11
142,-2.182457819765835e-10,1.450217156573359e-08,1.004761774386453e+00,-3.719301881966586e-09,11
143,-2.147915475784244e-10,1.452376933641969e-08,1.004674761299319e+00,-3.660372281046902e-09,11
144,-2.114217644655890e-10,1.454502536622116e-08,1.004590186077882e+00,-3.602885686788967e-09,11
