iter,theta,mu,d_inf,gap,factorizations
0,1.000000000000000e+00,2.058823529411765e-01,1.090931376382376e-15,1.400000000000000e+01,1
1,4.512955137750615e-16,5.147058823529417e-02,1.680626329732986e+00,-1.992190644389753e-01,1
2,2.403803721032114e-01,5.147058823529411e-02,4.493758248334876e-01,3.406190239534362e+00,2
3,2.222392857620090e-02,1.669054850226410e-02,1.501333705976393e+00,2.768073528812859e-01,2
4,-1.123498674256426e-02,1.399403488260267e-02,1.302267362886439e+00,-1.739962022378498e-01,2
5,6.136590801290225e-02,1.399403488260268e-02,6.847923364704563e-01,8.254298074760537e-01,3
6,2.863171005047811e-02,6.363905240763593e-03,6.585659762073456e-01,3.917635681058348e-01,3
7,2.774234061167888e-03,2.506047256683035e-03,1.170946959968500e+00,3.931370163493053e-02,3
8,1.127732707172338e-02,2.506047256683035e-03,6.071238924951489e-01,1.559029546376528e-01,4
9,4.299772482960279e-03,1.003667525652152e-03,7.389993370749167e-01,5.986980965522912e-02,4
10,9.799526969325547e-05,4.345312623539139e-04,1.315815997904394e+00,1.071341624886386e-03,4
11,1.793362953133469e-03,4.345312623539183e-04,5.105311302644489e-01,2.539488424136628e-02,5
12,7.577265002769666e-04,2.027279548297486e-04,7.569763066448919e-01,1.067826168120748e-02,5
13,1.378555734612571e-05,1.022054310182870e-04,1.233825301836013e+00,1.213555796964897e-04,5
14,3.400160662372737e-04,1.022054310182798e-04,7.349601922173309e-01,4.930362047650719e-03,6
15,1.704753636130378e-04,5.841176706256524e-05,8.481470481592951e-01,2.488706001425386e-03,6
16,1.005375137188485e-05,3.533045348711450e-05,1.144292323426244e+00,1.404989448657809e-04,6
17,9.378526822648759e-05,3.533045348711486e-05,1.602400149099744e+00,1.388635775412401e-03,7
18,5.838777587302266e-05,2.177436097711505e-05,8.104864956150591e-01,8.707610884492410e-04,7
19,1.674824179134252e-05,1.402947317675182e-05,1.012618298281328e+00,2.501516041645799e-04,7
20,4.320001147569208e-05,1.402947317675203e-05,1.369792311511363e+00,6.469630094124443e-04,8
21,2.834957709445357e-05,7.835451299048322e-06,7.345627807916741e-01,4.245620835985671e-04,8
22,9.060973549594109e-06,3.996791635349136e-06,1.023972886972951e+00,1.356028495100418e-04,8
23,1.616321704009609e-05,3.996791635349274e-06,6.481057332686843e-01,2.421613380779241e-04,9
24,5.817249640833422e-06,1.598693329695609e-06,8.903486316154620e-01,8.708529272827108e-05,9
25,-3.470106975693926e-07,7.818389660549043e-07,1.393528778357902e+00,-5.262579307158204e-06,9
26,2.765532952603654e-06,7.818389660547821e-07,1.667712144289364e+00,4.145174269908464e-05,10
27,1.489489878294829e-06,4.049448770748134e-07,8.895919002706832e-01,2.230879918251350e-05,10
28,2.717660874326004e-07,1.913788917306742e-07,1.411969808704700e+00,4.056911930202577e-06,10
29,6.348054876591338e-07,1.913788917306355e-07,1.002697287421288e+00,9.497898509890760e-06,11
30,2.448425478073742e-07,9.869265905115793e-08,9.712408438621818e-01,3.664885453489363e-06,11
31,-2.284850834173077e-08,6.411990725192036e-08,1.316432900794783e+00,-3.448888867526654e-07,11
32,1.221581951152332e-07,6.411990725213917e-08,2.029032599475681e+00,1.833846688572422e-06,12
33,1.016825947776609e-07,4.671025537108903e-08,1.082392820658408e+00,1.523032874839489e-06,12
34,6.311055886289618e-08,3.306935933874961e-08,9.995333840367769e-01,9.451440368113192e-07,12
35,1.027920385799454e-07,3.306935933898656e-08,8.624207416318123e-01,1.540348534107676e-06,13
36,4.834609005231136e-08,1.892573246884936e-08,9.180979264543647e-01,7.244957945016809e-07,13
37,4.468322536791354e-09,1.215237659632983e-08,1.638429392413357e+00,6.675140940539448e-08,13
38,3.242917819545103e-08,1.215237659617835e-08,1.617405929751980e+00,4.864904695148442e-07,14
39,2.479668904721029e-08,7.548112779483625e-09,8.273608722736533e-01,3.717391565030079e-07,14
40,1.226293974515085e-08,4.180261267536110e-09,1.500597365078739e+00,1.837682166360614e-07,14
41,1.785560021643208e-08,4.180261267463472e-09,8.396657821891615e-01,2.676192119131403e-07,15
42,4.652952509963351e-09,1.480771043431771e-09,1.566910603935304e+00,6.971394242464454e-08,15
43,-1.328348954192916e-09,7.882267588600479e-10,2.208116029844212e+00,-1.994865174968801e-08,15
44,2.021326852065866e-09,7.882267587827242e-10,1.133651241163655e+00,3.029448358312887e-08,16
45,-4.832287512049945e-10,5.041322998924391e-10,1.506202624821934e+00,-7.256635649469722e-09,16
46,1.303446374186013e-09,5.041322997570343e-10,9.931620663131309e-01,1.954141771723342e-08,17
47,4.334451731057873e-10,3.281781069141152e-10,9.997027774476281e-01,6.499349055714611e-09,17
48,1.753167207168719e-11,2.694407310750192e-10,1.238028345844040e+00,2.623455481712586e-10,17
49,4.547069966283713e-10,2.694407310927103e-10,1.751287517837373e+00,6.815428171025424e-09,18
50,4.082536878874909e-10,2.074528129156917e-10,1.072970950836590e+00,6.120689628650753e-09,18
51,2.898629880435139e-10,1.564134006040665e-10,1.087188513797610e+00,4.345331037923821e-09,18
52,1.470234986638734e-10,1.198707943700607e-10,1.566820931493588e+00,2.202879218337998e-09,18
53,5.242068650569249e-11,1.013661133656801e-10,1.737232510542769e+00,7.839533555023167e-10,18
54,1.303499991388801e-11,9.435162945986048e-11,1.532094997257822e+00,1.932179161588852e-10,18
55,-4.293464663801537e-12,9.214711632986415e-11,1.263227075870897e+00,-6.671678392317876e-11,18
56,-3.999517968106382e-12,9.219850031298098e-11,1.094264706034201e+00,-6.233203194038981e-11,18
57,6.302148693266363e-12,9.241413744965843e-11,1.296769826573830e+00,9.219313356826769e-11,18
58,1.451794941006177e-11,9.159065282188225e-11,1.568870057391745e+00,2.154586920633596e-10,18
59,1.569122870333406e-11,8.990027066435698e-11,1.442748688058588e+00,2.331096310564065e-10,18
60,1.193618532131247e-11,8.810027572717421e-11,1.289565258416107e+00,1.768434462620000e-10,18
61,6.481890134684079e-12,8.673252031417284e-11,1.175997977880594e+00,9.508961892072895e-11,18
62,1.477805113120492e-12,8.598404197654513e-11,1.105337985778096e+00,2.007870629673270e-11,18
63,-2.208542217810705e-12,8.580154704324482e-11,1.067657570278447e+00,-3.517806058200874e-11,18
64,-4.513367899145896e-12,8.603500603400956e-11,1.048317270966020e+00,-6.972652086801204e-11,18
65,-5.705315812797418e-12,8.652857252030841e-11,1.039074534756718e+00,-8.759101775996647e-11,18
66,-6.117539262309415e-12,8.715753918818334e-11,1.037395843411236e+00,-9.376956318049693e-11,18
67,-6.044127560936405e-12,8.783491781426218e-11,1.034137728548113e+00,-9.266904087875462e-11,18
68,-5.709480186394148e-12,8.850652885773447e-11,1.030362392028721e+00,-8.765240362675907e-11,18
69,-5.268258865301407e-12,8.914305354380255e-11,1.026701825812582e+00,-8.103854873735751e-11,18
70,-4.816939252365385e-12,8.973229496986762e-11,1.023481163720322e+00,-7.427103532666453e-11,18
71,-4.406566048872941e-12,9.027275547547694e-11,1.020813292531848e+00,-6.811787406411639e-11,18
72,-4.058784423142761e-12,9.076868235638295e-11,1.018691472433461e+00,-6.290259945984844e-11,18
73,-3.776657885533370e-12,9.122678959421078e-11,1.017046171931466e+00,-5.866974082554429e-11,18
74,-3.553023642579941e-12,9.165418371347938e-11,1.015785423466738e+00,-5.531274069369361e-11,18
75,-3.376991569961880e-12,9.205722999275233e-11,1.014820700500293e+00,-5.266858512126322e-11,18
76,-3.237037519988146e-12,9.244112016737479e-11,1.014072828170661e+00,-5.056543572445946e-11,18
77,-3.123070784894034e-12,9.280979702135868e-11,1.013474750509818e+00,-4.885218238311033e-11,18
78,-3.027011172761656e-12,9.316610066942648e-11,1.012972375286149e+00,-4.740731128851346e-11,18
79,-2.942820999660135e-12,9.351198274229937e-11,1.012526685214433e+00,-4.613966682701581e-11,18
80,-2.865752172772559e-12,9.384872771126618e-11,1.012110766700115e+00,-4.498011240044821e-11,18
81,-2.793472616196906e-12,9.417711404800587e-11,1.011715799471094e+00,-4.389183221928921e-11,18
82,-2.723943892916714e-12,9.449765101132964e-11,1.011335382871075e+00,-4.284519670698595e-11,18
83,-2.656329903195297e-12,9.481063156894244e-11,1.010969365507405e+00,-4.182722381810159e-11,18
84,-2.589991863849831e-12,9.511625452800188e-11,1.010616788358465e+00,-4.082908404201040e-11,18
85,-2.524998587976433e-12,9.541465506956020e-11,1.010279263503022e+00,-3.985100991877518e-11,18
86,-2.461226902990989e-12,9.570597111726720e-11,1.009955746920524e+00,-3.889156140020706e-11,18
87,-2.399012447530446e-12,9.599033103360368e-11,1.009647270060127e+00,-3.795479013868003e-11,18
88,-2.338316053264018e-12,9.626789375745203e-11,1.009352088969570e+00,-3.704055205022617e-11,18
89,-2.278965405145235e-12,9.653881797710925e-11,1.009067669759850e+00,-3.614787163695481e-11,18
90,-2.221716152016754e-12,9.680325599636414e-11,1.008797670836336e+00,-3.528594392465633e-11,18
91,-2.166200435946381e-12,9.706142813735308e-11,1.008538667859382e+00,-3.445052952056581e-11,18
92,-2.112640375102551e-12,9.731352419529653e-11,1.008291396854688e+00,-3.364462434779717e-11,18
93,-2.061349144405422e-12,9.755975642933851e-11,1.008057387859963e+00,-3.287157535413111e-11,18
94,-2.011530804604582e-12,9.780036203702045e-11,1.007831097547088e+00,-3.212224315198345e-11,18
95,-1.963823186070033e-12,9.803551161266818e-11,1.007616662434959e+00,-3.140443545057823e-11,18
96,-1.918270812870848e-12,9.826543335079026e-11,1.007414218782270e+00,-3.071775163929225e-11,18
97,-1.874009947123527e-12,9.849035274959514e-11,1.007217925488850e+00,-3.005186036286586e-11,18
98,-1.831743042939370e-12,9.871041981173025e-11,1.007032507940460e+00,-2.941507210925953e-11,18
99,-1.790750084574258e-12,9.892584571690549e-11,1.006853147492384e+00,-2.879834699900201e-11,18
100,-1.751504950788526e-12,9.913677553040102e-11,1.006683063686595e+00,-2.820711468043275e-11,18
101,-1.713481012823607e-12,9.934339431384741e-11,1.006518714295386e+00,-2.763455786371372e-11,18
102,-1.676767370282837e-12,9.954583726341566e-11,1.006360785376396e+00,-2.708171983301383e-11,18
