iter,theta,mu,d_inf,gap,factorizations
0,1.000000000000000e+00,5.200000000000000e-01,4.440892098500626e-16,1.300000000000000e+01,1
1,2.844744004325264e-16,1.300000000000000e-01,1.794115083304693e+00,-2.499889223661542e-01,1
2,2.353578270824422e-01,1.300000000000000e-01,4.058514844539665e-01,3.045324964509488e+00,2
3,1.279746553714772e-02,4.998624776789361e-02,1.596556263110044e+00,1.126672249554339e-01,2
4,-2.394294019593212e-02,4.571512354765397e-02,1.268265138578316e+00,-3.457002377961240e-01,2
5,7.022197385484477e-02,4.571512354765399e-02,5.530195432603109e-01,9.636313262636722e-01,3
6,3.332672537667909e-02,2.190862686715419e-02,7.384809322302384e-01,4.623470448001508e-01,3
7,4.302605879273049e-03,9.711854277358066e-03,1.179546740952873e+00,5.814452348395147e-02,3
8,-2.757667730687426e-03,8.220112180738299e-03,1.218714250631397e+00,-3.991548771197939e-02,3
9,1.227910441187920e-02,8.220112180738285e-03,6.216882920339993e-01,1.690467560868410e-01,4
10,5.342078796988850e-03,3.995011789962974e-03,7.743703829880407e-01,7.444992744636475e-02,4
11,1.033634849780528e-03,2.079809732095152e-03,1.041805015448245e+00,1.445614799420065e-02,4
12,2.838436876538703e-04,1.749395315162386e-03,1.041304476540002e+00,4.015829460848400e-03,4
13,2.487369311771725e-04,1.658962498840914e-03,1.126012872112321e+00,3.478970941111575e-03,4
14,2.146186051339788e-04,1.583756969552185e-03,1.168570713818049e+00,2.962566465570131e-03,4
15,1.377350729876816e-04,1.520508506784460e-03,1.143357955480689e+00,1.876654850690239e-03,4
16,6.800363826843255e-05,1.480509129943504e-03,1.105454066859235e+00,9.083051559326746e-04,4
17,2.550104873992750e-05,1.461062909381090e-03,1.070686194496136e+00,3.258221731703217e-04,4
18,5.349785402626060e-06,1.453971866237406e-03,1.043981056515978e+00,5.485275365553488e-05,4
19,-2.140000802217521e-06,1.452648752399808e-03,1.025564918022233e+00,-4.187762054264771e-05,4
20,2.223394489896329e-03,1.452648752399797e-03,7.303266816583230e-01,3.068120447858823e-02,5
21,9.686853759117791e-04,6.576070142446361e-04,8.669456060878202e-01,1.341882471652720e-02,5
22,2.328175275761181e-04,3.094524292221653e-04,1.031317178841907e+00,3.258250174700572e-03,5
23,5.349612986456044e-04,3.094524292221589e-04,3.477498536188552e-01,7.425166676746830e-03,6
24,1.607185279213513e-04,1.080876811286173e-04,6.206148218636861e-01,2.224446818007383e-03,6
25,-3.607668078308339e-06,5.224216046104109e-05,1.158114808292904e+00,-5.111200219418046e-05,6
26,8.466671183913041e-05,5.224216046103988e-05,4.530386931195848e-01,1.176723384784353e-03,7
27,3.681492442847581e-05,2.230779933050109e-05,5.836136719109286e-01,5.118768060443203e-04,7
28,3.105403728874082e-06,8.650691615955028e-06,1.001708614553941e+00,4.347017021198862e-05,7
29,1.441290891647786e-05,8.650691615965162e-06,3.295683625850716e-01,2.006073186395289e-04,8
30,5.598660765038789e-06,3.471117270739006e-06,5.255737772175672e-01,7.788913273266588e-05,8
31,2.440526208702837e-07,1.455722370229120e-06,1.001959089622909e+00,3.416018222431189e-06,8
32,-1.264611063927551e-07,1.380258419270087e-06,1.094420107145898e+00,-1.771123570588617e-06,8
33,-1.152677791373481e-07,1.413345331696668e-06,1.079637459811316e+00,-1.614084126645491e-06,8
34,-7.553065007127818e-08,1.444679318590770e-06,1.048355021708320e+00,-1.057597207399419e-06,8
35,-4.470000653056641e-08,1.465505414292598e-06,1.026798302393425e+00,-6.258838617393607e-07,8
36,-2.512582193597342e-08,1.477921130015570e-06,1.014210491090719e+00,-3.518014784329823e-07,8
37,-1.371946960504379e-08,1.484927022280084e-06,1.007334253086186e+00,-1.920893814826239e-07,8
38,-7.375086477621993e-09,1.488760198668478e-06,1.003721285669950e+00,-1.032555835228064e-07,8
39,-3.937789621429622e-09,1.490822890292394e-06,1.002004617086716e+00,-5.512666884427615e-08,8
40,-2.100812032699247e-09,1.491924745825562e-06,1.001084221309287e+00,-2.940527080170900e-08,8
41,-1.124255302680209e-09,1.492512660210877e-06,1.000587252413553e+00,-1.573142221763873e-08,8
42,-6.049374006941942e-10,1.492827234165121e-06,1.000319180490142e+00,-8.459827546154210e-09,8
43,-3.276965607188493e-10,1.492996414939598e-06,1.000174257035749e+00,-4.577816609990695e-09,8
44,-1.788150291661553e-10,1.493087966633070e-06,1.000095589160154e+00,-2.493116764941470e-09,8
45,-9.832272348061599e-11,1.493137827584649e-06,1.000052675404189e+00,-1.366023298234151e-09,8
46,-5.450848570253256e-11,1.493165147632619e-06,1.000029146544839e+00,-7.525109891497791e-10,8
47,-3.050825992013595e-11,1.493180197724799e-06,1.000016184239406e+00,-4.164441851800017e-10,8
48,-1.728848267225675e-11,1.493188526569217e-06,1.000009012802632e+00,-2.313314940267323e-10,8
49,-9.972640016022577e-12,1.493193153186921e-06,1.000005030863422e+00,-1.288896752185426e-10,8
50,-5.908577676126602e-12,1.493195730976632e-06,1.000002813343972e+00,-7.198148230491393e-11,8
51,-3.644071776999134e-12,1.493197170605092e-06,1.000001575498196e+00,-4.027208823581888e-11,8
52,-2.379314557115411e-12,1.493197976046484e-06,1.000000883240666e+00,-2.256190296845732e-11,8
53,-1.671659643252176e-12,1.493198427284426e-06,1.000000495551129e+00,-1.265272654308930e-11,8
54,-1.275182962539920e-12,1.493198680338921e-06,1.000000278198464e+00,-7.100887464291626e-12,8
55,-1.052830428857324e-12,1.493198822356658e-06,1.000000156245788e+00,-3.987247855562030e-12,8
56,-9.280199767597111e-13,1.493198902101612e-06,1.000000087780183e+00,-2.239748229276080e-12,8
57,-8.579497609896923e-13,1.493198946896575e-06,1.000000049326618e+00,-1.258472702946305e-12,8
