iter,theta,mu,d_inf,gap,factorizations
0,1.000000000000000e+00,2.052980132450331e-01,3.214131145065586e-16,3.100000000000000e+01,1
1,0.000000000000000e+00,5.132450331125829e-02,4.179444328152315e+00,-2.162188858443166e-01,1
2,9.325711845079919e-02,5.132450331125828e-02,2.877214235926970e+00,2.774272416711225e+00,2
3,-1.161577289297072e-01,3.507871878842723e-02,1.651544848653486e+00,-3.765082812558132e+00,2
4,1.507164266411211e-01,3.507871878842719e-02,7.925887577951899e-01,4.702181741209419e+00,3
5,3.118275840009622e-02,1.473323084891643e-02,1.173041991984621e+00,9.646724811737293e-01,3
6,-3.860794589568148e-03,1.064533925254982e-02,1.207223984080930e+00,-1.315096305959214e-01,3
7,4.118354109131257e-02,1.064533925254983e-02,7.909581544600572e-01,1.301220623710617e+00,4
8,1.727324613767660e-02,5.220333604678987e-03,8.161430188040730e-01,5.453333065925050e-01,4
9,1.329644472922271e-03,2.941100090400493e-03,1.119597736876764e+00,4.179398075539875e-02,4
10,1.117059100650089e-02,2.941100090400471e-03,7.933337431792614e-01,3.554081676616251e-01,5
11,5.473203652850733e-03,1.491572010868920e-03,6.722668566908510e-01,1.742871527051588e-01,5
12,1.078947011019633e-03,7.732492318449672e-04,1.180005204904203e+00,3.447936204574198e-02,5
13,3.274087917233638e-03,7.732492318449796e-04,5.249564274594116e-01,1.044952738033126e-01,6
14,1.305569026241703e-03,3.263887595650213e-04,8.632687513912030e-01,4.167154756165435e-02,6
15,1.005400370887184e-04,1.409040258091393e-04,1.595124239552348e+00,3.213646333476445e-03,6
16,6.216721140524647e-04,1.409040258091400e-04,7.787435398460798e-01,1.985113267983228e-02,7
17,1.253375597897520e-04,5.172982518592007e-05,1.423703605773069e+00,4.005499343372286e-03,7
18,-2.531727168374628e-05,3.474762968886600e-05,1.456117137651583e+00,-8.095929637927110e-04,7
19,1.326379367399547e-04,3.474762968889089e-05,1.924426835978710e+00,4.235456890985349e-03,8
20,5.336565066774504e-05,1.652373193655345e-05,1.464706060177590e+00,1.704357305825704e-03,8
21,7.935071089613758e-06,9.440355435587034e-06,1.504503435432745e+00,2.539411204235025e-04,8
22,-1.322477341764482e-06,8.320176954840598e-06,1.682639108616065e+00,-4.230469842328010e-05,8
23,-4.549811285756319e-06,8.302926200418222e-06,1.532472797778848e+00,-1.455865380806675e-04,8
24,-4.667490209235328e-06,8.700393785383128e-06,1.323791995335183e+00,-1.493564128998944e-04,8
25,-3.592977744877767e-06,9.155428871267451e-06,1.222074870573412e+00,-1.149736711636047e-04,8
26,-2.887992011453840e-06,9.512125831082399e-06,1.466576076502847e+00,-9.241492850538052e-05,8
27,-2.673062029917222e-06,9.800966940850508e-06,1.440587372642897e+00,-8.553753015621158e-05,8
28,-2.670144768918541e-06,1.007028484047659e-05,1.339644021412346e+00,-8.544434346053850e-05,8
29,-2.690115387654689e-06,1.034123199853824e-05,1.245136888555754e+00,-8.608350309987560e-05,8
30,-2.672762737453668e-06,1.061573118639094e-05,1.171017141972152e+00,-8.552829277429100e-05,8
31,-2.626850826217103e-06,1.088954927667685e-05,1.115753289705974e+00,-8.405916752462356e-05,8
32,-2.577464477416894e-06,1.115944134265873e-05,1.092285525368379e+00,-8.247884153362575e-05,8
33,-2.541503296551079e-06,1.142485415041932e-05,1.083116373837012e+00,-8.132810398535665e-05,8
34,-2.509089122888920e-06,1.168719725856613e-05,1.074070904148228e+00,-8.029085383382461e-05,8
35,-2.291584421730473e-06,1.194757702204016e-05,1.355365086287732e+00,-7.333065136207097e-05,8
36,-1.962430602441026e-06,1.218585672637671e-05,1.437792106558426e+00,-6.279774087871066e-05,8
37,-1.596427929512087e-06,1.239014094338965e-05,1.410980119091751e+00,-5.108566044489254e-05,8
38,-1.232422851440394e-06,1.255642097484058e-05,1.354058539509128e+00,-3.943750116331681e-05,8
39,-8.933309715942961e-07,1.268477417532483e-05,1.290418892964330e+00,-2.858656412583387e-05,8
40,-5.967078324268924e-07,1.277770948787276e-05,1.228457654532574e+00,-1.909462689236581e-05,8
41,-3.542741564623631e-07,1.283962300376925e-05,1.172121412596335e+00,-1.133675259067579e-05,8
42,-1.699666882262378e-07,1.287617968603602e-05,1.123410821309317e+00,-5.438916818627714e-06,8
43,-4.042645788331348e-08,1.289347646462784e-05,1.083089260708530e+00,-1.293632349204984e-06,8
44,4.260832503105676e-08,1.289725974188124e-05,1.051073408645711e+00,1.363478088871762e-06,8
45,8.946950347373419e-08,1.289240409411783e-05,1.043570409570741e+00,2.863033310262402e-06,8
46,1.102726601349122e-07,1.288269585335837e-05,1.036283713596502e+00,3.528731818267048e-06,8
47,1.135658207026938e-07,1.287085912309984e-05,1.027605054077192e+00,3.634110389493309e-06,8
48,1.058759700101190e-07,1.285872272594250e-05,1.018704227030949e+00,3.388032632572211e-06,8
49,9.187097389109471e-08,1.284743295312047e-05,1.013699963544643e+00,2.939870411850431e-06,8
50,7.478838922190407e-08,1.283764808149861e-05,1.019233888580269e+00,2.393225727076844e-06,8
51,5.686408573670506e-08,1.282968752422666e-05,1.021093820262026e+00,1.819646542514965e-06,8
52,3.963798946888269e-08,1.282363621872407e-05,1.020378960846365e+00,1.268410549839149e-06,8
53,2.413365502260699e-08,1.281941732701555e-05,1.018086394118252e+00,7.722714705062431e-07,8
54,1.096249224256083e-08,1.281684641009158e-05,1.015000293802722e+00,3.507943271468996e-07,8
55,4.023478872452044e-10,1.281567482436393e-05,1.011680019783449e+00,1.287008639223007e-08,8
56,-7.524917836939960e-09,1.281562490188055e-05,1.008491667644019e+00,-2.408018613445605e-07,8
57,-1.297532491807798e-08,1.281641695220993e-05,1.005652733661383e+00,-4.152142844470949e-07,8
58,-1.621308850440831e-08,1.281778801376864e-05,1.003277160118188e+00,-5.188221642391661e-07,8
59,-1.755752326374809e-08,1.281950324849865e-05,1.001441147918624e+00,-5.618436408221829e-07,8
60,-1.734877136159615e-08,1.282136173800084e-05,1.001118960909392e+00,-5.551632900977627e-07,8
61,-1.592890881544688e-08,1.282319866958207e-05,1.001790819439546e+00,-5.097275513762326e-07,8
62,-1.363220295915854e-08,1.282488553245698e-05,1.002199891514421e+00,-4.362329552763059e-07,8
63,-1.077853142129579e-08,1.282632928517226e-05,1.002382577450923e+00,-3.449155598985072e-07,8
64,-7.666092398686884e-09,1.282747082440682e-05,1.002375306978583e+00,-2.453176698492560e-07,8
65,-4.562143013981353e-09,1.282828267867562e-05,1.002214271639684e+00,-1.459914756320700e-07,8
66,-1.692610968905381e-09,1.282876571925991e-05,1.002249481501602e+00,-5.416664026190211e-08,8
67,7.674395346839216e-10,1.282894477099028e-05,1.002115234612732e+00,2.455480249382094e-08,8
68,2.700359666669935e-09,1.282886321492812e-05,1.001845160241224e+00,8.640810890414574e-08,8
69,4.047937906061207e-09,1.282857689966449e-05,1.001492567949333e+00,1.295305109769163e-07,8
70,4.808294037838454e-09,1.282814784109893e-05,1.001103982374480e+00,1.538618434550245e-07,8
71,5.028036397631609e-09,1.282763825320907e-05,1.000717420938793e+00,1.608935701630926e-07,8
72,4.790848712825372e-09,1.282710541091185e-05,1.000361823247380e+00,1.533035684101250e-07,8
73,4.204120297299733e-09,1.282659772253930e-05,1.000262850630391e+00,1.345282825660713e-07,8
74,3.385325625527463e-09,1.282615221882055e-05,1.000375125541347e+00,1.083268955774132e-07,8
75,2.449665518023426e-09,1.282579348458694e-05,1.000435660693656e+00,7.838582189020546e-08,8
76,1.500084029465766e-09,1.282553389968938e-05,1.000450035142812e+00,4.799926751485224e-08,8
77,6.203005343256671e-10,1.282537493737737e-05,1.000426642993072e+00,1.984625083457231e-08,8
78,-1.289784977221742e-10,1.282530920089737e-05,1.000375129726521e+00,-4.130630288333437e-09,8
79,-7.109004471970708e-10,1.282532286154293e-05,1.000305385669606e+00,-2.275209620662341e-08,8
80,-1.110873492858419e-09,1.282539818587510e-05,1.000226832123600e+00,-3.555120133631913e-08,8
