iter,theta,mu,d_inf,gap,factorizations
0,9.999999999999998e-01,3.454545454545455e-01,4.458172094906218e-16,1.900000000000000e+01,1
1,1.880798435155552e-16,8.636363636363639e-02,2.637276656118847e+00,-2.443526434418866e-01,1
2,-1.307217317654945e-01,7.752167778277831e-02,1.893934240211981e+00,-2.696931062324858e+00,1
3,-1.863801224603353e-01,9.407552870386762e-02,1.411684706134722e+00,-3.742320902720751e+00,1
4,-1.015200648060971e-01,1.252013789436302e-01,1.631781453871818e+00,-2.024119953301362e+00,1
5,-2.068425082727266e-02,1.425303407216298e-01,1.478838185327675e+00,-3.936919477008267e-01,1
6,1.451820021214549e-02,1.456925521917931e-01,1.307187648007151e+00,3.091685223953933e-01,1
7,1.556718892458585e-02,1.426364386535311e-01,1.212969864947294e+00,3.183442845857511e-01,1
8,2.615219982521384e-03,1.395527714115229e-01,1.100112756302342e+00,4.886158109461025e-02,1
9,-1.014381927809706e-02,1.389482073705057e-01,1.065093734845287e+00,-2.102892711487092e-01,1
10,-1.719659499508068e-02,1.407160928452423e-01,1.069990211299777e+00,-3.505221020529712e-01,1
11,-1.892794015971634e-02,1.437705202835266e-01,1.076961474130446e+00,-3.827645412436294e-01,1
12,-1.705465749505389e-02,1.471427331337431e-01,1.077522718385138e+00,-3.429049954382251e-01,1
13,-8.774365967461062e-03,1.501984201499322e-01,1.843635394534936e+00,-1.738162052969923e-01,1
14,-3.628414633154129e-04,1.517367424678117e-01,1.846634115932519e+00,-5.240803129773042e-03,1
15,4.192337554164831e-03,1.517535133109394e-01,1.549302900756877e+00,8.443200790729755e-02,1
16,4.818199664028647e-03,1.509615543790022e-01,1.293617063682268e+00,9.516151057911593e-02,1
17,3.029311783872440e-03,1.500767775271960e-01,1.105154688958102e+00,5.807532802730186e-02,1
18,3.724809609744506e-04,1.495327930256599e-01,1.014582247830343e+00,4.393100617457790e-03,1
19,-2.064078584805788e-03,1.494795295399629e-01,1.014043482871990e+00,-4.422010545488320e-02,1
20,-3.696045484716399e-03,1.498703063880831e-01,1.014946219544649e+00,-7.633961777232123e-02,1
21,-4.364442688291124e-03,1.505549536258982e-01,1.015101915956550e+00,-8.905194326453625e-02,1
22,-4.213070350108410e-03,1.513569438993048e-01,1.014350018614936e+00,-8.542869365679095e-02,1
23,-3.547074145327457e-03,1.521275754500283e-01,1.013023908732421e+00,-7.167997955282068e-02,1
24,-2.701659399517196e-03,1.527744585666497e-01,1.011752693031069e+00,-5.453893744059357e-02,1
25,-1.946258678979891e-03,1.532663684318331e-01,1.016333769977291e+00,-3.936688726803261e-02,1
26,-1.435863891330145e-03,1.536208895425925e-01,1.026322882641717e+00,-2.920547363826564e-02,1
27,-1.207355286526335e-03,1.538833775162820e-01,1.022549825777082e+00,-2.472746791633540e-02,1
28,-1.208482260285722e-03,1.541054067943370e-01,1.011837828805885e+00,-2.483490078561523e-02,1
29,-1.341962267151028e-03,1.543286298008951e-01,1.007719779611481e+00,-2.755083285433635e-02,1
30,-1.507739436881285e-03,1.545767505866140e-01,1.007394825577605e+00,-3.086534532057605e-02,1
31,-1.631916927378238e-03,1.548552063451816e-01,1.007220233349513e+00,-3.330852584607236e-02,1
32,-1.678438492073234e-03,1.551560696224742e-01,1.006990380704990e+00,-3.417575385891247e-02,1
33,-1.646050815513309e-03,1.554650033521389e-01,1.006695894217507e+00,-3.345927683417038e-02,1
34,-1.556545624623400e-03,1.557675955726215e-01,1.006354544471138e+00,-3.160798342481463e-02,1
35,-1.440667423101406e-03,1.560535116331738e-01,1.005996254682819e+00,-2.924352196825453e-02,1
36,-1.326437178205156e-03,1.563180668615893e-01,1.005650095941690e+00,-2.692719234944541e-02,1
37,-1.232273427411701e-03,1.565616803927794e-01,1.005389299654351e+00,-2.502422523028081e-02,1
38,-1.165141602232774e-03,1.567880944797526e-01,1.005112048985292e+00,-2.366904760299526e-02,1
39,-1.122515858305938e-03,1.570022768785654e-01,1.004834930609684e+00,-2.280645811149284e-02,1
40,-1.096313488385148e-03,1.572086965812718e-01,1.004622601301315e+00,-2.227150910304054e-02,1
41,-1.077041259965666e-03,1.574103252692349e-01,1.004436997826794e+00,-2.187281872143743e-02,1
42,-1.056925477188797e-03,1.576083961133014e-01,1.004261596474871e+00,-2.145492850178776e-02,1
43,-1.031493585353112e-03,1.578027296714796e-01,1.004090429341759e+00,-2.092935339758206e-02,1
44,-9.996888391961035e-04,1.579923423388029e-01,1.003921136442432e+00,-2.027623708427129e-02,1
45,-9.629848073099867e-04,1.581760700909379e-01,1.003754200801794e+00,-1.952614607887604e-02,1
46,-9.240898310443376e-04,1.583530268881437e-01,1.003591662901845e+00,-1.873389322989993e-02,1
47,-8.857462744437731e-04,1.585228251935139e-01,1.003435853470213e+00,-1.795448000987854e-02,1
48,-8.499306966126321e-04,1.586855777946765e-01,1.003288493321482e+00,-1.722721330013677e-02,1
49,-8.175438358530014e-04,1.588417551963731e-01,1.003150286185737e+00,-1.656968746464749e-02,1
50,-7.885110021503797e-04,1.589919882520612e-01,1.003020948824214e+00,-1.597996779505806e-02,1
51,-7.621247405414345e-04,1.591368905994612e-01,1.002899518957008e+00,-1.544356513053025e-02,1
52,-7.374503706941087e-04,1.592769444748968e-01,1.002784758011074e+00,-1.494159813369578e-02,1
53,-7.136581677636717e-04,1.594124607230427e-01,1.002675501647043e+00,-1.445742808205708e-02,1
54,-6.902129735642886e-04,1.595435991302146e-01,1.002570876105358e+00,-1.398040527805300e-02,1
55,-6.669159249680370e-04,1.596704228302405e-01,1.002470364409260e+00,-1.350664654582978e-02,1
56,-6.438367344830432e-04,1.597929597935502e-01,1.002373754457953e+00,-1.303763253980605e-02,1
57,-6.211929752530715e-04,1.599112515763419e-01,1.002281023609009e+00,-1.257776453916470e-02,1
58,-5.992287092978265e-04,1.600253798657667e-01,1.002192213760762e+00,-1.213192897621518e-02,1
59,-5.781272162111675e-04,1.601354708869147e-01,1.002107335253467e+00,-1.170375989831030e-02,1
60,-5.579710833045702e-04,1.602416840133444e-01,1.002026316697811e+00,-1.129485682932518e-02,1
61,-5.387449382145415e-04,1.603441932652233e-01,1.001948998997958e+00,-1.090485624866133e-02,1
62,-5.203655597067992e-04,1.604431694552687e-01,1.001875159897888e+00,-1.053204632566107e-02,1
63,-5.027214739178389e-04,1.605387679220260e-01,1.001804551383412e+00,-1.017416494490320e-02,1
64,-4.857075014020155e-04,1.606311235178382e-01,1.001736934653309e+00,-9.829090768304738e-03,1
65,-4.692460844705178e-04,1.607203518799837e-01,1.001672103289444e+00,-9.495265913422202e-03,1
66,-4.532937650393849e-04,1.608065545456147e-01,1.001609891825558e+00,-9.171820096264938e-03,1
67,-4.378359761605901e-04,1.608898251966212e-01,1.001550172047580e+00,-8.858461551067620e-03,1
68,-4.228755791960603e-04,1.609702549140230e-01,1.001492842081414e+00,-8.555244572209020e-03,1
69,-4.084205288578449e-04,1.610479353199498e-01,1.001437813679639e+00,-8.262321631436365e-03,1
70,-3.944744777787804e-04,1.611229594666638e-01,1.001385001808558e+00,-7.979755933805066e-03,1
71,-3.810320033124299e-04,1.611954210218228e-01,1.001334318599833e+00,-7.707427354738172e-03,1
72,-3.680782488379028e-04,1.612654125987719e-01,1.001285671794497e+00,-7.445026869794091e-03,1
73,-3.555915796403209e-04,1.613330240363013e-01,1.001238966489759e+00,-7.192110938921914e-03,1
74,-3.435474645371645e-04,1.613983411729340e-01,1.001194108467218e+00,-6.948179810503774e-03,1
75,-3.319220487770700e-04,1.614614453332420e-01,1.001151007520693e+00,-6.712749056756451e-03,1
76,-3.206944913707219e-04,1.615224134646991e-01,1.001109579745582e+00,-6.485395974996422e-03,1
77,-3.098478077800417e-04,1.615813186965963e-01,1.001069748407438e+00,-6.265775907841942e-03,1
78,-2.993684752563217e-04,1.616382310475532e-01,1.001031443549814e+00,-6.053613837305960e-03,1
79,-2.892453263418090e-04,1.616932180568206e-01,1.000994600813762e+00,-5.848681895560759e-03,1
80,-2.794682830090392e-04,1.617463452113124e-01,1.000959160012203e+00,-5.650773886054949e-03,1
81,-2.700273432950677e-04,1.617976761411568e-01,1.000925063893141e+00,-5.459685025018146e-03,1
82,-2.609120209695683e-04,1.618472726312001e-01,1.000892257328730e+00,-5.275200848094741e-03,1
83,-2.521112412130565e-04,1.618951945317619e-01,1.000860686968579e+00,-5.097095268411067e-03,1
84,-2.436135634742715e-04,1.619414996518277e-01,1.000830301252902e+00,-4.925135152715754e-03,1
85,-2.354075523172658e-04,1.619862436939253e-01,1.000801050616327e+00,-4.759087801993189e-03,1
86,-2.274821351174468e-04,1.620294802570879e-01,1.000772887718582e+00,-4.598728110137174e-03,1
87,-2.198268437132600e-04,1.620712609049736e-01,1.000745767588623e+00,-4.443843358034272e-03,1
88,-2.124319052684315e-04,1.621116352776395e-01,1.000719647634463e+00,-4.294234970444677e-03,1
89,-2.052882027889892e-04,1.621506512193575e-01,1.000694487528037e+00,-4.149717666232178e-03,1
90,-1.983871564537335e-04,1.621883548987666e-01,1.000670249009363e+00,-4.010117039403127e-03,1
91,-1.917205825920169e-04,1.622247909070927e-01,1.000646895664510e+00,-3.875266712903169e-03,1
92,-1.852805746013092e-04,1.622600023305434e-01,1.000624392722954e+00,-3.745005949392421e-03,1
93,-1.790594290437616e-04,1.622940308010302e-01,1.000602706900670e+00,-3.619178177297400e-03,1
94,-1.730496195274534e-04,1.623269165335316e-01,1.000581806294925e+00,-3.497630476987368e-03,1
95,-1.672438065587897e-04,1.623586983588238e-01,1.000561660321408e+00,-3.380213784801356e-03,1
96,-1.616348653397855e-04,1.623894137581008e-01,1.000542239676656e+00,-3.266783450859734e-03,1
97,-1.562159145990131e-04,1.624190989026985e-01,1.000523516308592e+00,-3.157199812106271e-03,1
98,-1.509803350591147e-04,1.624477886990577e-01,1.000505463382571e+00,-3.051328553498323e-03,1
99,-1.459217731259771e-04,1.624755168369994e-01,1.000488055237029e+00,-2.949040771627054e-03,1
100,-1.410341312393656e-04,1.625023158386039e-01,1.000471267328795e+00,-2.850212771567939e-03,1
101,-1.363115497802190e-04,1.625282171052667e-01,1.000455076172019e+00,-2.754725696457072e-03,1
102,-1.317483863184252e-04,1.625532509614094e-01,1.000439459276077e+00,-2.662465106034517e-03,1
103,-1.273391968795989e-04,1.625774466943787e-01,1.000424395087060e+00,-2.573320597807793e-03,1
104,-1.230787218469804e-04,1.626008325909208e-01,1.000409862935670e+00,-2.487185522280555e-03,1
105,-1.189618769579245e-04,1.626234359710826e-01,1.000395842992231e+00,-2.403956800902662e-03,1
106,-1.149837483172458e-04,1.626452832204758e-01,1.000382316227901e+00,-2.323534824371976e-03,1
107,-1.111395896191258e-04,1.626663998216284e-01,1.000369264380327e+00,-2.245823394845914e-03,1
108,-1.074248198128079e-04,1.626868103848265e-01,1.000356669921871e+00,-2.170729676556959e-03,1
109,-1.038350199714200e-04,1.627065386785189e-01,1.000344516028986e+00,-2.098164130270419e-03,1
110,-1.003659288445682e-04,1.627256076591363e-01,1.000332786551959e+00,-2.028040421176769e-03,1
111,-9.701343718589588e-05,1.627440395000857e-01,1.000321465984934e+00,-1.960275302495873e-03,1
112,-9.377358133539947e-05,1.627618556196953e-01,1.000310539436469e+00,-1.894788484287702e-03,1
113,-9.064253665166879e-05,1.627790767079759e-01,1.000299992601137e+00,-1.831502499738846e-03,1
114,-8.761661128538622e-05,1.627957227521759e-01,1.000289811732568e+00,-1.770342578527817e-03,1
115,-8.469224058730153e-05,1.628118130611923e-01,1.000279983618179e+00,-1.711236533047611e-03,1
116,-8.186598221698037e-05,1.628273662889548e-01,1.000270495555631e+00,-1.654114658920847e-03,1
117,-7.913451184407502e-05,1.628424004569122e-01,1.000261335330880e+00,-1.598909647409386e-03,1
118,-7.649461925642334e-05,1.628569329757291e-01,1.000252491197573e+00,-1.545556506002299e-03,1
119,-7.394320467750424e-05,1.628709806662655e-01,1.000243951857557e+00,-1.493992483233342e-03,1
120,-7.147727515364726e-05,1.628845597798792e-01,1.000235706442298e+00,-1.444156994878654e-03,1
121,-6.909394094174756e-05,1.628976860180623e-01,1.000227744495072e+00,-1.395991550293019e-03,1
122,-6.679041188921085e-05,1.629103745514114e-01,1.000220055953872e+00,-1.349439678604014e-03,1
123,-6.456399384307436e-05,1.629226400379331e-01,1.000212631135012e+00,-1.304446855606045e-03,1
124,-6.241208514726645e-05,1.629344966406866e-01,1.000205460717443e+00,-1.260960432418301e-03,1
125,-6.033217327312108e-05,1.629459580447837e-01,1.000198535727800e+00,-1.218929567020410e-03,1
126,-5.832183160763230e-05,1.629570374737681e-01,1.000191847526156e+00,-1.178305158905602e-03,1
127,-5.637871640618463e-05,1.629677477054044e-01,1.000185387792487e+00,-1.139039787164009e-03,1
128,-5.450056389699336e-05,1.629781010869076e-01,1.000179148513784e+00,-1.101087651573351e-03,1
129,-5.268518751254571e-05,1.629881095496393e-01,1.000173121971784e+00,-1.064404516359474e-03,1
130,-5.093047523133913e-05,1.629977846232952e-01,1.000167300731261e+00,-1.028947656136481e-03,1
131,-4.923438700459640e-05,1.630071374496039e-01,1.000161677628834e+00,-9.946758036267767e-04,1
132,-4.759495226299686e-05,1.630161787955519e-01,1.000156245762264e+00,-9.615490989638431e-04,1
133,-4.601026749735849e-05,1.630249190661510e-01,1.000150998480206e+00,-9.295290405955114e-04,1
134,-4.447849391826624e-05,1.630333683167600e-01,1.000145929372402e+00,-8.985784377344430e-04,1
135,-4.299785519005094e-05,1.630415362649766e-01,1.000141032260295e+00,-8.686613643362762e-04,1
136,-4.156663525079098e-05,1.630494323021126e-01,1.000136301188040e+00,-8.397431148825518e-04,1
137,-4.018317621664452e-05,1.630570655042680e-01,1.000131730413921e+00,-8.117901618032164e-04,1
138,-3.884587636213048e-05,1.630644446430208e-01,1.000127314402127e+00,-7.847701145262675e-04,1
139,-3.755318818198932e-05,1.630715781957439e-01,1.000123047814885e+00,-7.586516801776355e-04,1
140,-3.630361652295070e-05,1.630784743555683e-01,1.000118925504927e+00,-7.334046255866866e-04,1
141,-3.509571678792357e-05,1.630851410409999e-01,1.000114942508281e+00,-7.089997409615023e-04,1
142,-3.392809319759775e-05,1.630915859052084e-01,1.000111094037356e+00,-6.854088045855633e-04,1
143,-3.279939711862565e-05,1.630978163449963e-01,1.000107375474305e+00,-6.626045488822285e-04,1
144,-3.170832544523053e-05,1.631038395094594e-01,1.000103782364681e+00,-6.405606276764786e-04,1
145,-3.065361903997754e-05,1.631096623083514e-01,1.000100310411324e+00,-6.192515844904989e-04,1
146,-2.963406122711315e-05,1.631152914201611e-01,1.000096955468520e+00,-5.986528220773835e-04,1
147,-2.864847633934271e-05,1.631207332999126e-01,1.000093713536378e+00,-5.787405729140715e-04,1
148,-2.769572831536606e-05,1.631259941866987e-01,1.000090580755447e+00,-5.594918708222707e-04,1
149,-2.677471934669010e-05,1.631310801109569e-01,1.000087553401540e+00,-5.408845235290727e-04,1
150,-2.588438857481148e-05,1.631359969014961e-01,1.000084627880764e+00,-5.228970862489746e-04,1
151,-2.502371082876587e-05,1.631407501922844e-01,1.000081800724758e+00,-5.055088361238802e-04,1
152,-2.419169541322378e-05,1.631453454290042e-01,1.000079068586103e+00,-4.886997477022703e-04,1
153,-2.338738493281518e-05,1.631497878753854e-01,1.000076428233929e+00,-4.724504690827303e-04,1
154,-2.260985416146405e-05,1.631540826193228e-01,1.000073876549678e+00,-4.567422989989467e-04,1
155,-2.185820894865701e-05,1.631582345787840e-01,1.000071410523045e+00,-4.415571647378158e-04,1
156,-2.113158516254046e-05,1.631622485075187e-01,1.000069027248069e+00,-4.268776007023689e-04,1
157,-2.042914767384269e-05,1.631661290005721e-01,1.000066723919370e+00,-4.126867277935986e-04,1
158,-1.975008936872508e-05,1.631698804996121e-01,1.000064497828547e+00,-3.989682334992750e-04,1
159,-1.909363020321068e-05,1.631735072980758e-01,1.000062346360695e+00,-3.857063527004101e-04,1
160,-1.845901628247463e-05,1.631770135461407e-01,1.000060266991065e+00,-3.728858490337217e-04,1
161,-1.784551897927863e-05,1.631804032555285e-01,1.000058257281856e+00,-3.604919970960907e-04,1
162,-1.725243407754940e-05,1.631836803041461e-01,1.000056314879109e+00,-3.485105650398168e-04,1
163,-1.667908094874177e-05,1.631868484405685e-01,1.000054437509745e+00,-3.369277979654584e-04,1
164,-1.612480175178228e-05,1.631899112883728e-01,1.000052622978686e+00,-3.257304016788254e-04,1
165,-1.558896066965310e-05,1.631928723503219e-01,1.000050869166106e+00,-3.149055272775314e-04,1
166,-1.507094316152783e-05,1.631957350124107e-01,1.000049174024772e+00,-3.044407559968931e-04,1
167,-1.457015524777418e-05,1.631985025477734e-01,1.000047535577489e+00,-2.943240847521622e-04,1
168,-1.408602281662113e-05,1.632011781204604e-01,1.000045951914640e+00,-2.845439121195170e-04,1
169,-1.361799095379540e-05,1.632037647890868e-01,1.000044421191808e+00,-2.750890247593674e-04,1
170,-1.316552329660819e-05,1.632062655103590e-01,1.000042941627499e+00,-2.659485843281573e-04,1
171,-1.272810141224555e-05,1.632086831424809e-01,1.000041511500936e+00,-2.571121149532729e-04,1
