iter,theta,mu,d_inf,gap,factorizations
0,9.999999999999998e-01,3.454545454545455e-01,4.458172094906218e-16,1.900000000000000e+01,1
1,1.880798435155552e-16,8.636363636363639e-02,2.637276656118847e+00,-2.443526434418866e-01,1
2,1.773934269253468e-01,8.636363636363631e-02,1.259357132948056e+00,3.301031656299080e+00,2
3,-4.164572488203974e-02,4.801419150886871e-02,1.472052906153786e+00,-8.914261261852801e-01,2
4,1.197992516382760e-01,4.801419150886861e-02,6.350151037600312e-01,2.318726885648091e+00,3
5,3.547685675377051e-02,2.042402010692307e-02,9.671520324850862e-01,6.924613145570557e-01,3
6,4.132034521707916e-03,1.272653767960139e-02,1.181128614233962e+00,7.961828974139384e-02,3
7,-6.781022529171578e-03,1.157778636138297e-02,1.221345273811116e+00,-1.391055705022134e-01,3
8,2.524720017723863e-02,1.157778636138300e-02,6.972380320550463e-01,4.963890135146682e-01,4
9,1.177579604123704e-02,5.949899229532415e-03,8.533893326215148e-01,2.327233726357408e-01,4
10,2.868703968937159e-03,3.335716897223200e-03,1.044956521693696e+00,5.703748301950570e-02,4
11,8.230081745091447e-03,3.335716897223208e-03,1.015614430035800e+00,1.633554136878501e-01,5
12,3.537001839332353e-03,1.431278709788580e-03,5.117792162100830e-01,7.029775010565191e-02,5
13,4.268826088446529e-04,6.182740150356933e-04,1.065033936156742e+00,8.511641193739806e-03,5
14,1.615052827550111e-03,6.182740150357206e-04,3.670133756632979e-01,3.212361255979874e-02,6
15,5.723374825288073e-04,2.309540164670685e-04,6.282143069577686e-01,1.137930441844217e-02,6
16,1.001824522084521e-05,9.829353795691598e-05,1.041804135947268e+00,2.000131296604098e-04,6
17,5.079530310909043e-07,9.642334828246042e-05,1.016849335589974e+00,1.037011470457570e-05,6
18,1.699496518123465e-07,9.632321658617790e-05,1.004158764654902e+00,3.510465909393502e-06,6
19,6.041810093560359e-08,9.628995003658576e-05,1.001803449669292e+00,1.262871918007551e-06,6
20,2.269475472858616e-08,9.627810040814887e-05,1.000895015860295e+00,4.807730831354537e-07,6
21,8.168295433532132e-09,9.627361571844669e-05,1.000448560858038e+00,1.766565763039116e-07,6
22,2.227907330531299e-09,9.627196915922682e-05,1.000225478745724e+00,5.113316351758324e-08,6
23,-1.451658154213483e-10,9.627148764108246e-05,1.000113362242963e+00,3.488528649980838e-10,6
24,-9.746267242555571e-10,9.627147678903210e-05,1.000056929976731e+00,-1.788457502753527e-08,6
25,2.474013805563928e-04,9.627147678912317e-05,3.055026252003102e-01,4.922552199589297e-03,7
26,1.035211282987312e-04,3.849188911107375e-05,1.750937870124064e-01,2.059831550523663e-03,7
27,1.031518047546582e-07,1.304484289213709e-05,1.004779511910376e+00,2.047373063227692e-06,7
28,-1.918720664707124e-09,1.302609215445475e-05,1.000671455064474e+00,-3.917891185198537e-08,7
29,-5.606307282160878e-10,1.302643873130151e-05,1.000141600752158e+00,-1.160427473231342e-08,7
30,-1.503515842040053e-10,1.302654274420483e-05,1.000050506568057e+00,-3.198313571883132e-09,7
31,-1.883615989194630e-11,1.302657137449073e-05,1.000024965949617e+00,-4.714241178416928e-10,7
32,2.186057196517997e-11,1.302657547268469e-05,1.000012393931688e+00,3.897509447342920e-10,7
33,3.153906920789321e-11,1.302657183846188e-05,1.000006170609591e+00,6.065998711364887e-10,7
34,3.039017079696736e-11,1.302656627670188e-05,1.000003080557115e+00,5.951273882335781e-10,7
35,2.585428078012738e-11,1.302656084118451e-05,1.000001542899537e+00,5.101019316146316e-10,7
36,2.077798934430945e-11,1.302655619017089e-05,1.000000776044830e+00,4.113924386697429e-10,7
37,1.619676340268051e-11,1.302655244273505e-05,1.000000392556017e+00,3.211621521026845e-10,7
38,1.240504916198016e-11,1.302654951896196e-05,1.000000265729003e+00,2.460178018335452e-10,7
39,9.401649313702205e-12,1.302654728017422e-05,1.000000189411215e+00,1.862897217128762e-10,7
40,7.080914865378061e-12,1.302654558538727e-05,1.000000137055366e+00,1.400436766335264e-10,7
41,5.314237624940461e-12,1.302654431157857e-05,1.000000100155763e+00,1.047930610559647e-10,7
42,3.981660223943536e-12,1.302654335853779e-05,1.000000073656459e+00,7.818287532136703e-11,7
43,2.982414589730034e-12,1.302654264757714e-05,1.000000056535133e+00,5.821793427115279e-11,7
44,2.235876556267346e-12,1.302654211820912e-05,1.000000043920810e+00,4.329734357502724e-11,7
45,1.679500237310228e-12,1.302654172453412e-05,1.000000033727513e+00,3.217472512376252e-11,7
46,1.265490371678601e-12,1.302654143200206e-05,1.000000025696247e+00,2.389685823354915e-11,7
47,9.577335460502140e-13,1.302654121473887e-05,1.000000019469027e+00,1.774267560129827e-11,7
48,7.291177340255798e-13,1.302654105343134e-05,1.000000014691736e+00,1.317049301650247e-11,7
49,5.592886909992355e-13,1.302654093369382e-05,1.000000011053593e+00,9.775140115755865e-12,7
50,4.333124203329918e-13,1.302654084482573e-05,1.000000008297421e+00,7.254455499858259e-12,7
51,3.396904457420454e-13,1.302654077887439e-05,1.000000006217411e+00,5.383441956108292e-12,7
52,2.702789120715875e-13,1.302654072993305e-05,1.000000004652208e+00,3.994845253207924e-12,7
53,2.187784664601497e-13,1.302654069361575e-05,1.000000003477020e+00,2.964345349049102e-12,7
54,1.805131337956665e-13,1.302654066666686e-05,1.000000002596219e+00,2.199635005389888e-12,7
55,1.521606526375004e-13,1.302654064667002e-05,1.000000001936993e+00,1.632184621833122e-12,7
56,1.310729217399487e-13,1.302654063183189e-05,1.000000001444179e+00,1.211108036774933e-12,7
57,1.154755514699437e-13,1.302654062082176e-05,1.000000001076123e+00,8.986641725911015e-13,7
