iter,theta,mu,d_inf,gap,factorizations
0,1.000000000000000e+00,2.058823529411765e-01,1.090931376382376e-15,1.400000000000000e+01,1
1,4.512955137750615e-16,5.147058823529417e-02,1.680626329732986e+00,-1.992190644389753e-01,1
2,2.403803721032114e-01,5.147058823529411e-02,4.493758248334876e-01,3.406190239534362e+00,2
3,2.222392857620090e-02,1.669054850226410e-02,1.501333705976393e+00,2.768073528812859e-01,2
4,-1.123498674256426e-02,1.399403488260267e-02,1.302267362886439e+00,-1.739962022378498e-01,2
5,6.136590801290225e-02,1.399403488260268e-02,6.847923364704563e-01,8.254298074760537e-01,3
6,2.863171005047811e-02,6.363905240763593e-03,6.585659762073456e-01,3.917635681058348e-01,3
7,2.774234061167888e-03,2.506047256683035e-03,1.170946959968500e+00,3.931370163493053e-02,3
8,-1.058535796183327e-04,2.175951316741327e-03,1.180941148514877e+00,-2.712366023440715e-03,3
9,9.406903586453165e-03,2.175951316741327e-03,7.381526535664991e-01,1.291038666157638e-01,4
10,4.251879342511792e-03,9.544220091828315e-04,5.381286741239177e-01,5.929672996381249e-02,4
11,2.618809423554634e-04,3.709326978960075e-04,1.324475811109498e+00,3.629944486628338e-03,4
12,1.503032559988422e-03,3.709326978960077e-04,5.884917720732737e-01,2.125486852783527e-02,5
13,6.398043690558908e-04,1.775190404423583e-04,8.277906132046129e-01,8.988330467318237e-03,5
14,9.177781631792949e-06,9.340784799221461e-05,1.271262616294762e+00,2.394812406025879e-05,5
15,-8.770269625845087e-05,9.191610302795733e-05,1.270292928522574e+00,-1.353056386478891e-03,5
16,2.356127162439331e-04,9.191610302796286e-05,8.335919992517911e-01,3.433504137566365e-03,6
17,1.284859184900933e-04,6.124880223072103e-05,9.022940017216186e-01,1.883781984142286e-03,6
18,2.201026505270060e-05,4.412222885086325e-05,1.070876728803396e+00,3.136358028879836e-04,6
19,-1.715075456746044e-05,4.108047442417609e-05,1.314474961567145e+00,-2.609379573768216e-04,6
20,3.840402854109982e-05,4.108047442418045e-05,4.462921107280226e+00,5.710686971301172e-04,7
21,3.740723926534123e-05,3.419220676265206e-05,1.302885200106328e+00,5.616969748038284e-04,7
22,3.663239606445836e-05,2.923279882625614e-05,1.065405381086789e+00,5.477318541912935e-04,7
23,9.982885873388291e-05,2.923279882626439e-05,9.605828278268788e-01,1.494687015712107e-03,8
24,6.165222375780028e-05,1.552253916829541e-05,7.135784476517927e-01,9.242066858122144e-04,8
25,2.206701664107329e-05,6.870253621060948e-06,1.312227318354579e+00,3.307145660939085e-04,8
26,2.976357189000205e-05,6.870253621061591e-06,1.516150298253578e+00,4.459225243820545e-04,9
27,3.593363575513247e-06,2.168724363776223e-06,1.241608454464514e+00,5.375456952065630e-05,9
28,-1.644741041412345e-06,1.664641157646223e-06,1.463538920076513e+00,-2.472298017324920e-05,9
29,4.993806347213979e-06,1.664641157645474e-06,1.138352818170932e+00,7.491827148497517e-05,10
30,2.899254398769955e-06,9.862402978434425e-07,8.990606294970634e-01,4.344723999400539e-05,10
31,6.840166532907266e-07,5.908824316969069e-07,1.142091119209795e+00,1.023468832254672e-05,10
32,-1.952670424906242e-07,4.990308591536066e-07,1.255128722533100e+00,-2.941024213202940e-06,10
33,1.036632600040455e-06,4.990308591540650e-07,2.137125333663182e+00,1.553703618361899e-05,11
34,8.641773818829114e-07,3.476631442301196e-07,8.804975919048480e-01,1.295189580572765e-05,11
35,4.781005269286202e-07,2.350056635623050e-07,9.296715227418573e-01,7.166883523827812e-06,11
36,7.664603670135605e-07,2.350056635625228e-07,8.255055293444479e-01,1.149255678844532e-05,12
37,4.081690204981639e-07,1.325698136484131e-07,9.768780357475673e-01,6.120755274805246e-06,12
38,1.147606645729901e-07,7.680818878049054e-08,1.355761107283296e+00,1.720388424683456e-06,12
39,3.607479023989586e-08,6.147605001017820e-08,1.274321318421207e+00,5.406719952793052e-07,12
40,1.733711035346725e-08,5.627864543100937e-08,1.183142622114203e+00,2.598538827648611e-07,12
41,1.059021242885709e-08,5.362660941718571e-08,1.135099973760228e+00,1.587437561582475e-07,12
42,5.854982442361893e-09,5.188893563469261e-08,1.109219224198708e+00,8.774162815075264e-08,12
43,5.251801017984354e-10,5.073884583886027e-08,1.094725808260740e+00,7.791060570917067e-09,12
44,-3.746128637355660e-09,5.031425589908007e-08,1.083428831245368e+00,-5.628219814278414e-08,12
45,1.391564536772509e-07,5.031425589839490e-08,2.278298269930069e+00,2.086822180847845e-06,13
46,9.575676424744583e-08,2.986745863655981e-08,7.798826067033520e-01,1.436238113814234e-06,13
47,4.451935533490482e-08,1.748564116267324e-08,9.877468935692162e-01,6.677600005376849e-07,13
48,6.680837857804921e-08,1.748564116143916e-08,1.024406900225820e+00,1.002059547396991e-06,14
49,2.327273004040583e-08,7.925015131292533e-09,8.709750445186186e-01,3.490696516327010e-07,14
50,-6.158719926932249e-10,4.746691785803171e-09,1.473697824601500e+00,-9.242160546647267e-09,14
51,1.054661941925416e-08,4.746691785658116e-09,1.321279199397161e+00,1.581942080046826e-07,15
52,5.756968746792136e-09,3.304578314299721e-09,1.170511530725490e+00,8.635449903890848e-08,15
53,2.163105876488702e-09,2.516525594907017e-09,1.466263665641757e+00,3.244573078471766e-08,15
54,3.635765096701252e-09,2.516525595330833e-09,1.183670818091809e+00,5.453447076500272e-08,16
55,4.738509777809456e-10,1.950417556091392e-09,1.149489872161039e+00,7.107375467269930e-09,16
56,-6.350727402046984e-10,1.861158279192371e-09,1.451726048389183e+00,-9.526049070499076e-09,16
57,1.236295581755121e-09,1.861158279358477e-09,3.001997468402757e+00,1.854568322696902e-08,17
58,1.547753803662094e-09,1.614275065721111e-09,1.529847041238580e+00,2.321684496717175e-08,17
59,1.511178789960609e-09,1.400525785146013e-09,1.034780824065282e+00,2.266737930341819e-08,17
60,3.232714233595441e-09,1.400525785139096e-09,1.509617794284059e+00,4.848931697907073e-08,18
61,1.729162820533946e-09,9.446884787096063e-10,9.094694449452230e-01,2.593625517328222e-08,18
62,6.010645042124179e-10,7.127886840495557e-10,9.701731877060616e-01,9.014718499126540e-09,18
63,9.370732902044476e-11,6.349688088051327e-10,1.155435566684719e+00,1.404335300116970e-09,18
64,8.813069325627210e-12,6.217869762778060e-10,1.298013679056648e+00,1.309309894101534e-10,18
65,6.833271099383074e-11,6.192008955965020e-10,1.250050351678176e+00,1.023707076608061e-09,18
66,1.325358452513985e-10,6.105149670826439e-10,1.157896457396877e+00,1.986739394456066e-09,18
67,1.631873635691573e-10,5.949549732087219e-10,1.085656668290996e+00,2.446478019971331e-09,18
68,1.648849861465600e-10,5.761143911043992e-10,1.047447915480412e+00,2.471898216112546e-09,18
69,1.507245558977767e-10,5.571654603633941e-10,1.050047067788985e+00,2.259449545603271e-09,18
70,1.305867249966988e-10,5.398474636267990e-10,1.073039834029845e+00,1.957349580949919e-09,18
71,1.098639752847502e-10,5.248107652856287e-10,1.077892200564394e+00,1.646483351912403e-09,18
72,9.096497022725569e-11,5.121145863865753e-10,1.072455264665575e+00,1.362975482792242e-09,18
73,7.468517155646638e-11,5.015555282935980e-10,1.069235690631638e+00,1.118765784498834e-09,18
74,6.103208961424233e-11,4.928432636766924e-10,1.069525903060146e+00,9.139499599743330e-10,18
75,5.219413304858320e-11,4.856926427848474e-10,1.312075374279725e+00,7.813778328552865e-10,18
76,4.758845654916715e-11,4.795688146224448e-10,1.498638551325653e+00,7.123005152049477e-10,18
77,4.378187577816545e-11,4.739994877774193e-10,1.534661248730270e+00,6.552074128950756e-10,18
78,3.944300566634634e-11,4.688902190438187e-10,1.865803137131451e+00,5.901273253148269e-10,18
79,3.367689227659347e-11,4.642933651179979e-10,1.556825405137751e+00,5.036429563817119e-10,18
80,2.666892228220019e-11,4.603606471976016e-10,1.259914379763417e+00,3.985308185281163e-10,18
81,1.917277828114487e-11,4.572246974555485e-10,1.059041859226956e+00,2.860964906652662e-10,18
82,1.201540521986033e-11,4.549362451490177e-10,1.043244937736080e+00,1.787396038437702e-10,18
83,5.922988711149084e-12,4.534558530523217e-10,1.042347049550120e+00,8.735244722389260e-11,18
84,1.782200733823705e-12,4.526646611793221e-10,1.058890019549860e+00,2.524433563351011e-11,18
85,-1.140779179525785e-12,4.523458778441695e-10,1.387546023727903e+00,-1.858954385042737e-11,18
86,-3.329265550129207e-12,4.523636620147128e-10,1.529733459262983e+00,-5.141195269869302e-11,18
87,-5.054439471259216e-12,4.526354866671234e-10,1.543946527320612e+00,-7.728376648646226e-11,18
88,-6.451808147515609e-12,4.531087480392845e-10,1.505677393940960e+00,-9.823657981232423e-11,18
89,-7.593201863561889e-12,4.537459205541474e-10,1.453415490022939e+00,-1.153554343942316e-10,18
90,-8.529202776427434e-12,4.545176160129763e-10,1.402181485630045e+00,-1.293913417394226e-10,18
91,-9.296076046250204e-12,4.554001176150693e-10,1.356578691145984e+00,-1.408927928997463e-10,18
92,-9.926190942553604e-12,4.563738781813008e-10,1.317487169676033e+00,-1.503329720128882e-10,18
93,-1.043777660484524e-11,4.574229477453038e-10,1.284209586628410e+00,-1.580073757583070e-10,18
94,-1.085393646240399e-11,4.585336571692944e-10,1.256015691064929e+00,-1.642447796436535e-10,18
95,-1.118724823470434e-11,4.596948423731922e-10,1.231971771641181e+00,-1.692409798986248e-10,18
96,-1.145008448872915e-11,4.608968583989334e-10,1.211335039434823e+00,-1.731794561937194e-10,18
97,-1.165313600386561e-11,4.621314762671032e-10,1.193497740528942e+00,-1.762172485820553e-10,18
98,-1.180122547872914e-11,4.633916789649874e-10,1.177907795956627e+00,-1.784422168465543e-10,18
99,-1.190732893948499e-11,4.646711471279795e-10,1.164260220387321e+00,-1.800286321877001e-10,18
100,-1.197359294839032e-11,4.659648823903152e-10,1.152179365425487e+00,-1.810233225139993e-10,18
101,-1.200997052085369e-11,4.672682696211728e-10,1.141472979004032e+00,-1.815584051965069e-10,18
102,-1.201526921928848e-11,4.685776945877909e-10,1.131870810558619e+00,-1.816374385197247e-10,18
103,-1.199729104589638e-11,4.698895996387484e-10,1.123257789815525e+00,-1.813665630398906e-10,18
